Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1777003589.3723726,0,0.0,0,0.0,0,0.0,0,0.0
1777003589.475887,0,0.0,0,0.0,0,0.0,0,0.0
1777003589.5814097,0,0.0,0,0.0,0,0.0,0,0.0
1777003589.6863964,0,0.0,0,0.0,0,0.0,0,0.0
1777003589.793413,0,0.0,0,0.0,0,0.0,0,0.0
1777003589.8984866,0,0.0,0,0.0,0,0.0,0,0.0
1777003590.0038877,0,0.0,0,0.0,0,0.0,0,0.0
1777003590.1064618,0,0.0,0,0.0,0,0.0,0,0.0
1777003590.2103198,0,0.0,0,0.0,0,0.0,0,0.0
1777003590.3144412,0,0.0,0,0.0,0,0.0,0,0.0
1777003590.4181402,0,0.0,0,0.0,0,0.0,0,0.0
1777003590.5219676,0,0.0,0,0.0,0,0.0,0,0.0
1777003590.6235113,0,0.0,0,0.0,0,0.0,0,0.0
1777003590.7298837,0,0.0,0,0.0,0,0.0,0,0.0
1777003590.8342552,0,0.0,0,0.0,0,0.0,0,0.0
1777003590.9418626,0,0.0,0,0.0,0,0.0,0,0.0
1777003591.046631,0,0.0,0,0.0,0,0.0,0,0.0
1777003591.1526127,0,0.0,0,0.0,0,0.0,0,0.0
1777003591.2556036,0,0.0,0,0.0,0,0.0,0,0.0
1777003591.3584228,0,0.0,0,0.0,0,0.0,0,0.0
1777003591.4629087,0,0.0,0,0.0,0,0.0,0,0.0
1777003591.5707667,0,0.0,0,0.0,0,0.0,0,0.0
1777003591.6771095,0,0.0,0,0.0,0,0.0,0,0.0
1777003591.7819388,0,0.0,0,0.0,0,0.0,0,0.0
1777003591.8860402,0,0.0,0,0.0,0,0.0,0,0.0
1777003591.9929054,0,0.0,0,0.0,0,0.0,0,0.0
1777003592.0979896,0,0.0,0,0.0,0,0.0,0,0.0
1777003592.2014098,0,0.0,0,0.0,0,0.0,0,0.0
1777003592.303162,0,0.0,0,0.0,0,0.0,0,0.0
1777003592.4078298,0,0.0,0,0.0,0,0.0,0,0.0
1777003592.5117757,0,0.0,0,0.0,0,0.0,0,0.0
1777003592.613886,0,0.0,0,0.0,0,0.0,0,0.0
1777003592.7176967,0,0.0,0,0.0,0,0.0,0,0.0
1777003592.820219,0,0.0,0,0.0,0,0.0,0,0.0
1777003592.9255085,0,0.0,0,0.0,0,0.0,0,0.0
1777003593.0301623,0,0.0,0,0.0,0,0.0,0,0.0
1777003593.1343946,0,0.0,0,0.0,0,0.0,0,0.0
1777003593.2384038,0,0.0,0,0.0,0,0.0,0,0.0
1777003593.34373,0,0.0,0,0.0,0,0.0,0,0.0
1777003593.4484863,0,0.0,0,0.0,0,0.0,0,0.0
1777003593.553211,0,0.0,0,0.0,0,0.0,0,0.0
1777003593.657009,0,0.0,0,0.0,0,0.0,0,0.0
1777003593.7633574,0,0.0,0,0.0,0,0.0,0,0.0
1777003593.8691292,0,0.0,0,0.0,0,0.0,0,0.0
1777003593.9772334,0,0.0,0,0.0,0,0.0,0,0.0
1777003594.0831316,0,0.0,0,0.0,0,0.0,0,0.0
1777003594.185933,0,0.0,0,0.0,0,0.0,0,0.0
1777003594.2899303,0,0.0,0,0.0,0,0.0,0,0.0
1777003594.3948827,0,0.0,0,0.0,0,0.0,0,0.0
1777003594.4974694,0,0.0,0,0.0,0,0.0,0,0.0
1777003594.5996718,0,0.0,0,0.0,0,0.0,0,0.0
1777003594.7027426,0,0.0,0,0.0,0,0.0,0,0.0
1777003594.805523,0,0.0,0,0.0,0,0.0,0,0.0
1777003594.9111784,0,0.0,0,0.0,0,0.0,0,0.0
1777003595.0155745,0,0.0,0,0.0,0,0.0,0,0.0
1777003595.1230316,0,0.0,0,0.0,0,0.0,0,0.0
1777003595.2286556,0,0.0,0,0.0,0,0.0,0,0.0
1777003595.332533,0,0.0,0,0.0,0,0.0,0,0.0
1777003595.436567,0,0.0,0,0.0,0,0.0,0,0.0
1777003595.544984,0,0.0,0,0.0,0,0.0,0,0.0
1777003595.6484067,0,0.0,0,0.0,0,0.0,0,0.0
1777003595.7558181,0,0.0,0,0.0,0,0.0,0,0.0
