Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1777457492.2550673,0,0.0,0,0.0,0,0.0,0,0.0
1777457492.3606832,0,0.0,0,0.0,0,0.0,0,0.0
1777457492.4661963,0,0.0,0,0.0,0,0.0,0,0.0
1777457492.5745704,0,0.0,0,0.0,0,0.0,0,0.0
1777457492.6799197,0,0.0,0,0.0,0,0.0,0,0.0
1777457492.7874818,0,0.0,0,0.0,0,0.0,0,0.0
1777457492.8948476,0,0.0,0,0.0,0,0.0,0,0.0
1777457492.9990046,0,0.0,0,0.0,0,0.0,0,0.0
1777457493.1022787,0,0.0,0,0.0,0,0.0,0,0.0
1777457493.2050934,0,0.0,0,0.0,0,0.0,0,0.0
1777457493.308427,0,0.0,0,0.0,0,0.0,0,0.0
1777457493.4164226,0,0.0,0,0.0,0,0.0,0,0.0
1777457493.519605,0,0.0,0,0.0,0,0.0,0,0.0
1777457493.625161,0,0.0,0,0.0,0,0.0,0,0.0
1777457493.7315507,0,0.0,0,0.0,0,0.0,0,0.0
1777457493.8344731,0,0.0,0,0.0,0,0.0,0,0.0
1777457493.941656,0,0.0,0,0.0,0,0.0,0,0.0
1777457494.0474834,0,0.0,0,0.0,0,0.0,0,0.0
1777457494.151175,0,0.0,0,0.0,0,0.0,0,0.0
1777457494.2584078,0,0.0,0,0.0,0,0.0,0,0.0
1777457494.3649857,0,0.0,0,0.0,0,0.0,0,0.0
1777457494.4679706,0,0.0,0,0.0,0,0.0,0,0.0
1777457494.5745602,0,0.0,0,0.0,0,0.0,0,0.0
1777457494.6816847,0,0.0,0,0.0,0,0.0,0,0.0
1777457494.7885158,0,0.0,0,0.0,0,0.0,0,0.0
1777457494.8949676,0,0.0,0,0.0,0,0.0,0,0.0
1777457495.0013537,0,0.0,0,0.0,0,0.0,0,0.0
1777457495.1060884,0,0.0,0,0.0,0,0.0,0,0.0
1777457495.213159,0,0.0,0,0.0,0,0.0,0,0.0
1777457495.318992,0,0.0,0,0.0,0,0.0,0,0.0
1777457495.4249015,0,0.0,0,0.0,0,0.0,0,0.0
1777457495.5287864,0,0.0,0,0.0,0,0.0,0,0.0
1777457495.6360288,0,0.0,0,0.0,0,0.0,0,0.0
1777457495.742024,0,0.0,0,0.0,0,0.0,0,0.0
1777457495.8483264,0,0.0,0,0.0,0,0.0,0,0.0
1777457495.9538863,0,0.0,0,0.0,0,0.0,0,0.0
1777457496.0606449,0,0.0,0,0.0,0,0.0,0,0.0
1777457496.167127,0,0.0,0,0.0,0,0.0,0,0.0
1777457496.274079,0,0.0,0,0.0,0,0.0,0,0.0
1777457496.381358,0,0.0,0,0.0,0,0.0,0,0.0
1777457496.4867678,0,0.0,0,0.0,0,0.0,0,0.0
1777457496.5929985,0,0.0,0,0.0,0,0.0,0,0.0
1777457496.700474,0,0.0,0,0.0,0,0.0,0,0.0
1777457496.8085146,0,0.0,0,0.0,0,0.0,0,0.0
1777457496.9154067,0,0.0,0,0.0,0,0.0,0,0.0
1777457497.0206892,0,0.0,0,0.0,0,0.0,0,0.0
1777457497.1265724,0,0.0,0,0.0,0,0.0,0,0.0
1777457497.2333012,0,0.0,0,0.0,0,0.0,0,0.0
1777457497.3368764,0,0.0,0,0.0,0,0.0,0,0.0
1777457497.4439576,0,0.0,0,0.0,0,0.0,0,0.0
1777457497.5511267,0,0.0,0,0.0,0,0.0,0,0.0
1777457497.6580076,0,0.0,0,0.0,0,0.0,0,0.0
1777457497.7644596,0,0.0,0,0.0,0,0.0,0,0.0
1777457497.8714714,0,0.0,0,0.0,0,0.0,0,0.0
1777457497.9751983,0,0.0,0,0.0,0,0.0,0,0.0
1777457498.0776703,0,0.0,0,0.0,0,0.0,0,0.0
1777457498.1823254,0,0.0,0,0.0,0,0.0,0,0.0
1777457498.2890577,0,0.0,0,0.0,0,0.0,0,0.0
1777457498.396179,0,0.0,0,0.0,0,0.0,0,0.0
1777457498.5029879,0,0.0,0,0.0,0,0.0,0,0.0
1777457498.6096942,0,0.0,0,0.0,0,0.0,0,0.0
1777457498.716787,0,0.0,0,0.0,0,0.0,0,0.0
1777457498.8235555,0,0.0,0,0.0,0,0.0,0,0.0
1777457498.9298007,0,0.0,0,0.0,0,0.0,0,0.0
1777457499.0359259,0,0.0,0,0.0,0,0.0,0,0.0
1777457499.1436055,0,0.0,0,0.0,0,0.0,0,0.0
1777457499.25135,0,0.0,0,0.0,0,0.0,0,0.0
1777457499.35981,0,0.0,0,0.0,0,0.0,0,0.0
1777457499.4675128,0,0.0,0,0.0,0,0.0,0,0.0
