Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1778265248.1523035,1,0.01,1,0.01,2,0.03,1,0.02
1778265248.2556903,1,0.21,2,0.24,2,0.36,2,0.35
1778265248.3591735,2,0.35,1,0.24,3,0.52,3,0.58
1778265248.4635272,2,0.45,3,0.47,3,0.73,3,0.74
1778265248.5686376,1,0.51,1,0.53,3,0.88,3,0.88
1778265248.6726105,1,0.53,1,0.57,3,0.98,2,0.99
1778265248.7771297,2,0.57,2,0.63,4,1.05,3,1.06
1778265248.8808658,2,0.63,2,0.65,5,1.07,6,1.11
1778265248.99473,3,0.63,3,0.64,6,1.06,7,1.05
1778265249.097645,2,0.54,3,0.58,7,0.98,7,0.97
1778265249.2023954,2,0.55,3,0.64,8,1.05,9,1.01
1778265249.3059793,3,0.62,3,0.65,4,1.1,5,1.08
1778265249.4111304,1,0.57,2,0.69,4,1.1,7,1.12
1778265249.514514,2,0.57,2,0.68,3,1.14,7,1.15
1778265249.6202402,1,0.56,2,0.61,2,1.16,4,1.14
1778265249.7278602,2,0.56,3,0.66,1,1.17,4,1.18
1778265249.8372893,1,0.52,1,0.65,1,1.07,1,1.18
1778265249.9446635,1,0.49,1,0.68,1,1.04,1,1.08
1778265250.0634096,1,0.43,1,0.54,2,0.85,2,0.93
1778265250.172481,2,0.47,2,0.57,1,0.88,2,0.94
1778265250.2772965,2,0.56,2,0.56,4,0.98,4,1.02
1778265250.3809938,2,0.59,2,0.63,5,1.06,6,1.09
1778265250.4829671,2,0.66,2,0.61,5,1.08,5,1.14
1778265250.588119,2,0.69,2,0.63,5,1.15,5,1.16
1778265250.6957617,2,0.71,2,0.67,6,1.13,6,1.13
1778265250.7985423,2,0.63,1,0.67,7,1.16,7,1.17
1778265250.904336,2,0.61,1,0.64,5,1.18,4,1.18
1778265251.0193658,1,0.49,1,0.54,2,1.04,1,0.95
1778265251.1231475,1,0.48,1,0.51,2,0.83,2,0.96
1778265251.2306519,5,0.56,4,0.55,7,0.93,7,1.03
1778265251.3431537,8,0.58,8,0.6,13,1.02,13,1.03
1778265251.4468594,12,0.64,12,0.66,19,1.09,19,1.09
1778265251.5490537,14,0.69,14,0.67,24,1.1,24,1.14
1778265251.6544154,16,0.65,16,0.7,29,1.13,28,1.16
1778265251.7561812,18,0.66,18,0.76,33,1.14,32,1.15
1778265251.8772209,19,0.64,19,0.65,35,1.03,36,1.04
1778265252.0060947,20,0.58,20,0.59,38,0.93,37,0.92
1778265252.1680803,23,0.62,22,0.61,41,0.95,41,0.96
1778265252.2713256,23,0.71,23,0.73,45,1.17,44,1.04
1778265252.3732831,17,0.74,19,0.75,48,1.23,46,1.11
1778265252.4754605,17,0.72,17,0.73,44,1.24,48,1.12
1778265252.5821688,14,0.73,14,0.74,41,1.22,41,1.14
1778265252.6882463,12,0.74,13,0.72,36,1.22,39,1.16
1778265252.7976596,10,0.75,11,0.76,37,1.23,36,1.19
1778265252.9073951,10,0.71,10,0.72,33,1.18,36,1.18
1778265253.0205808,10,0.75,10,0.75,34,1.2,33,1.01
1778265253.135186,9,0.71,9,0.77,34,1.2,33,1.01
1778265253.2402382,9,0.73,10,0.77,34,1.21,34,1.14
1778265253.3437335,8,0.71,9,0.77,36,1.18,35,1.23
1778265253.4490173,5,0.73,6,0.74,38,1.19,37,1.33
1778265253.564206,5,0.73,6,0.76,38,1.2,39,1.29
1778265253.670407,3,0.71,6,0.76,35,1.2,36,1.23
1778265253.777601,3,0.72,6,0.76,34,1.23,34,1.22
1778265253.8869438,3,0.73,6,0.76,34,1.18,35,1.2
1778265253.9901996,2,0.68,6,0.73,33,1.23,33,1.21
1778265254.0986936,1,0.64,5,0.74,31,1.18,33,1.23
1778265254.2112246,1,0.63,4,0.74,32,1.2,31,1.2
1778265254.3169904,2,0.67,2,0.75,31,1.2,31,1.24
1778265254.428194,2,0.69,2,0.71,31,1.18,31,1.21
1778265254.5334442,2,0.75,2,0.73,29,1.23,30,1.21
1778265254.641472,1,0.72,2,0.71,30,1.18,29,1.17
1778265254.7444296,2,0.71,2,0.77,31,1.2,30,1.19
1778265254.8556466,2,0.72,2,0.72,33,1.15,31,1.15
