Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1778267550.2733812,1,0.12,1,0.13,1,0.14,3,0.21
1778267550.3807688,2,0.31,2,0.35,4,0.45,4,0.47
1778267550.486306,4,0.42,4,0.47,7,0.71,7,0.73
1778267550.5962226,5,0.55,6,0.55,9,0.85,10,0.86
1778267550.7036088,6,0.58,6,0.65,11,0.95,10,0.96
1778267550.816702,6,0.59,5,0.64,10,1.0,10,0.95
1778267550.9314811,5,0.75,6,0.72,11,1.13,10,0.9
1778267551.1680577,9,0.63,9,0.61,15,0.97,11,0.8
1778267551.2699056,1,0.71,1,0.67,2,1.09,16,0.97
1778267551.3722484,2,0.77,2,0.74,3,1.2,12,1.08
1778267551.4737802,3,0.78,2,0.76,3,1.18,12,1.14
1778267551.575724,3,0.72,2,0.77,3,1.17,12,1.14
1778267551.6773908,2,0.71,2,0.74,6,1.13,12,1.17
1778267551.780214,3,0.77,3,0.73,7,1.2,12,1.16
1778267551.8819027,4,0.78,4,0.75,8,1.21,12,1.19
1778267551.9879174,4,0.71,4,0.75,10,1.18,12,1.19
1778267552.0961595,5,0.63,5,0.62,10,0.89,12,1.16
1778267552.206272,6,0.66,6,0.66,13,1.0,12,1.19
1778267552.313264,6,0.69,2,0.63,16,1.06,14,1.19
1778267552.418321,4,0.71,5,0.67,18,1.11,18,1.2
1778267552.5214536,7,0.74,7,0.71,10,1.14,12,1.21
1778267552.6266088,8,0.75,8,0.73,10,1.17,12,1.21
1778267552.7294233,8,0.76,9,0.74,10,1.15,12,1.19
1778267552.8320706,9,0.77,9,0.76,10,1.18,12,1.2
1778267552.9355536,8,0.74,8,0.77,10,1.16,12,1.18
1778267553.0433319,7,0.75,7,0.76,11,1.17,12,1.18
1778267553.151364,7,0.72,6,0.73,10,1.21,12,1.21
1778267553.2574558,2,0.77,3,0.74,11,1.2,12,1.21
1778267553.365036,3,0.73,3,0.78,7,1.17,8,1.2
