Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1777496597.0517426,1,0.02,1,0.02,1,0.0,1,0.01
1777496597.155567,2,0.15,3,0.15,1,0.11,1,0.07
1777496597.2606173,4,0.34,5,0.34,1,0.14,2,0.22
1777496597.3628647,8,0.47,8,0.48,1,0.21,1,0.36
1777496597.465504,10,0.57,11,0.57,1,0.25,1,0.49
1777496597.5701375,14,0.63,13,0.63,1,0.37,2,0.48
1777496597.6739705,18,0.68,18,0.68,1,0.36,1,0.47
1777496597.7766926,21,0.71,21,0.71,1,0.46,1,0.43
1777496597.8789132,25,0.74,25,0.74,1,0.46,2,0.47
1777496597.9831908,27,0.75,28,0.75,2,0.39,2,0.5
1777496598.085393,31,0.76,31,0.76,1,0.45,1,0.48
1777496598.1891866,34,0.77,34,0.77,1,0.45,1,0.47
1777496598.2910924,37,0.78,37,0.78,1,0.45,1,0.5
1777496598.3955984,40,0.78,40,0.78,1,0.35,1,0.52
1777496598.5011733,44,0.77,45,0.77,1,0.45,1,0.5
1777496598.603106,46,0.78,46,0.78,1,0.42,1,0.52
1777496598.7052302,49,0.79,49,0.79,1,0.43,1,0.53
1777496598.8087037,52,0.79,53,0.79,1,0.4,1,0.54
1777496598.9127982,55,0.78,56,0.78,1,0.42,1,0.52
1777496599.0189457,58,0.81,59,0.78,1,0.45,1,0.46
1777496599.122518,62,0.8,61,0.78,1,0.46,1,0.49
1777496599.2291684,64,0.79,64,0.81,1,0.42,1,0.54
1777496599.3362796,64,0.78,64,0.79,1,0.42,1,0.54
1777496599.448221,64,0.8,64,0.8,1,0.42,1,0.51
1777496599.5515668,64,0.79,64,0.8,1,0.33,1,0.59
1777496599.6599903,64,0.78,64,0.78,1,0.39,1,0.55
1777496599.7697754,64,0.77,64,0.77,1,0.43,1,0.48
1777496599.8777356,64,0.8,64,0.8,1,0.5,1,0.47
1777496599.9843524,64,0.79,64,0.79,1,0.38,1,0.56
1777496600.0926814,64,0.77,64,0.78,1,0.43,1,0.49
1777496600.1958058,64,0.81,64,0.81,2,0.47,1,0.51
1777496600.3051212,64,0.79,64,0.79,1,0.46,1,0.52
1777496600.4104235,64,0.79,64,0.79,1,0.39,1,0.53
1777496600.5154827,64,0.78,64,0.78,1,0.41,1,0.5
1777496600.6210735,64,0.78,64,0.78,2,0.35,1,0.58
1777496600.7276182,64,0.81,64,0.81,1,0.41,1,0.54
1777496600.8352706,64,0.79,64,0.79,2,0.39,1,0.57
1777496600.941082,64,0.78,64,0.78,1,0.34,1,0.56
1777496601.049963,64,0.77,64,0.8,2,0.34,2,0.62
1777496601.1544049,64,0.81,64,0.8,1,0.34,1,0.57
1777496601.2618616,64,0.79,64,0.78,1,0.4,1,0.56
1777496601.3734548,64,0.8,64,0.77,2,0.44,1,0.49
1777496601.4813945,64,0.79,64,0.79,1,0.5,1,0.44
1777496601.593903,64,0.77,64,0.77,1,0.51,1,0.43
1777496601.6977255,64,0.81,64,0.78,1,0.49,1,0.47
1777496601.8046272,64,0.79,64,0.8,1,0.54,1,0.39
1777496601.9090762,64,0.79,64,0.8,1,0.51,1,0.48
1777496602.0173855,64,0.81,64,0.81,1,0.52,1,0.47
1777496602.127216,64,0.79,64,0.76,1,0.55,1,0.39
1777496602.2290437,64,0.79,64,0.81,1,0.53,1,0.41
1777496602.333311,64,0.79,64,0.8,1,0.54,1,0.39
1777496602.4412026,64,0.78,64,0.78,1,0.5,1,0.44
1777496602.543956,64,0.78,64,0.79,1,0.52,1,0.41
1777496602.653439,64,0.8,64,0.77,1,0.56,1,0.42
1777496602.758716,64,0.79,64,0.81,1,0.56,1,0.39
1777496602.8639936,64,0.79,64,0.8,1,0.46,1,0.44
1777496602.9657598,64,0.79,64,0.8,1,0.49,1,0.45
1777496603.0699248,64,0.79,64,0.79,1,0.51,1,0.45
1777496603.175264,64,0.78,64,0.78,1,0.46,1,0.51
1777496603.2801738,64,0.78,64,0.78,1,0.42,1,0.46
1777496603.3910704,64,0.8,64,0.8,1,0.42,1,0.51
1777496603.4996831,64,0.78,64,0.78,1,0.46,1,0.46
1777496603.6018512,64,0.79,64,0.79,1,0.46,1,0.49
1777496603.704561,64,0.79,64,0.79,1,0.42,1,0.55
1777496603.8146183,64,0.77,64,0.77,1,0.45,1,0.51
1777496603.9207642,64,0.8,64,0.77,1,0.51,1,0.43
1777496604.0261104,64,0.79,64,0.8,1,0.52,1,0.37
1777496604.1643057,64,0.76,64,0.71,2,0.52,1,0.33
1777496604.2734113,64,0.75,64,0.79,1,0.55,1,0.36
1777496604.3805597,64,0.75,64,0.75,1,0.52,1,0.39
1777496604.4826174,64,0.8,64,0.79,1,0.6,2,0.41
1777496604.585671,64,0.76,64,0.79,1,0.52,1,0.32
1777496604.691278,64,0.8,64,0.82,1,0.53,1,0.46
1777496604.7964633,64,0.79,64,0.8,1,0.54,1,0.46
1777496604.899779,64,0.79,64,0.8,1,0.48,1,0.49
1777496605.0015335,64,0.79,64,0.8,1,0.51,1,0.45
1777496605.1051762,64,0.79,64,0.79,1,0.53,1,0.41
1777496605.215007,64,0.81,64,0.78,1,0.49,1,0.45
1777496605.3184223,64,0.8,64,0.78,1,0.51,1,0.45
1777496605.439759,64,0.79,64,0.78,1,0.48,1,0.43
1777496605.5415056,64,0.79,64,0.78,1,0.4,1,0.51
1777496605.6433423,64,0.79,64,0.79,1,0.39,1,0.56
1777496605.745469,64,0.79,64,0.79,1,0.41,1,0.53
1777496605.847116,64,0.76,64,0.83,1,0.42,1,0.54
1777496605.953381,64,0.79,64,0.81,1,0.46,1,0.48
1777496606.0593328,64,0.79,64,0.8,1,0.55,1,0.44
1777496606.1634645,64,0.78,64,0.76,1,0.52,1,0.41
1777496606.273405,64,0.8,64,0.78,1,0.46,1,0.48
1777496606.3791776,64,0.79,64,0.81,1,0.39,1,0.53
1777496606.5015624,64,0.78,64,0.77,2,0.36,2,0.46
1777496606.6124098,64,0.77,64,0.76,2,0.47,2,0.48
1777496606.7145026,64,0.71,64,0.77,1,0.47,1,0.5
1777496606.8166099,64,0.73,64,0.78,1,0.47,1,0.52
1777496606.918203,64,0.75,64,0.78,1,0.5,1,0.47
1777496607.0251875,64,0.79,64,0.78,1,0.48,1,0.46
