Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1777483467.2414303,1,0.04,1,0.03,0,0.0,1,0.0
1777483467.3433979,4,0.2,3,0.16,0,0.0,1,0.04
1777483467.450133,3,0.34,4,0.31,1,0.03,0,0.02
1777483467.5553377,4,0.37,4,0.41,1,0.06,0,0.02
1777483467.6570024,4,0.43,4,0.46,1,0.07,0,0.01
1777483467.7617939,3,0.47,4,0.49,0,0.05,1,0.04
1777483467.867938,2,0.46,3,0.54,1,0.07,0,0.03
1777483467.9706442,4,0.46,5,0.58,0,0.05,1,0.05
1777483468.0805585,3,0.52,4,0.6,1,0.07,0,0.04
1777483468.1831937,3,0.5,4,0.59,0,0.05,1,0.06
1777483468.2857718,3,0.48,4,0.58,0,0.03,0,0.04
1777483468.3927326,4,0.5,4,0.6,0,0.02,1,0.06
1777483468.4986703,4,0.52,4,0.62,0,0.02,1,0.08
1777483468.6044438,3,0.5,4,0.6,0,0.01,1,0.09
1777483468.708717,5,0.55,5,0.59,1,0.04,0,0.06
1777483468.8117757,4,0.59,4,0.58,1,0.06,0,0.04
1777483468.9184535,3,0.58,4,0.61,1,0.08,0,0.03
1777483469.0205593,4,0.58,5,0.63,0,0.05,1,0.05
1777483469.1279016,3,0.57,3,0.6,0,0.04,1,0.07
1777483469.2352734,4,0.56,3,0.59,0,0.03,1,0.08
1777483469.3466132,4,0.61,3,0.57,1,0.05,0,0.06
1777483469.4541056,3,0.56,4,0.53,0,0.03,1,0.07
1777483469.5588918,5,0.59,5,0.57,0,0.02,1,0.08
1777483469.6626334,4,0.58,3,0.6,1,0.05,0,0.06
1777483469.7723022,4,0.57,4,0.61,1,0.07,0,0.04
1777483469.876649,3,0.57,4,0.56,0,0.05,1,0.06
1777483469.9813366,4,0.53,5,0.59,1,0.07,0,0.04
1777483470.090231,4,0.53,4,0.58,0,0.05,0,0.03
1777483470.1974337,4,0.57,3,0.57,1,0.06,1,0.05
1777483470.3001533,4,0.6,3,0.57,0,0.05,1,0.07
1777483470.4115133,4,0.58,4,0.59,0,0.03,1,0.08
1777483470.5137277,4,0.51,4,0.55,0,0.02,1,0.09
1777483470.6266775,4,0.54,4,0.6,0,0.02,0,0.06
1777483470.7294192,3,0.52,4,0.62,1,0.04,0,0.04
1777483470.8397207,4,0.52,5,0.6,0,0.03,1,0.06
1777483470.9463987,5,0.53,5,0.61,0,0.02,1,0.08
1777483471.0490136,4,0.57,4,0.6,1,0.05,0,0.05
1777483471.1572855,4,0.57,5,0.61,1,0.07,0,0.04
1777483471.2650707,5,0.59,4,0.59,1,0.08,0,0.03
1777483471.3708968,3,0.58,4,0.58,1,0.09,0,0.02
1777483471.477653,2,0.57,3,0.6,0,0.06,1,0.05
1777483471.587984,3,0.59,3,0.58,1,0.07,0,0.03
1777483471.6932755,4,0.61,2,0.58,1,0.09,0,0.02
1777483471.801536,3,0.56,3,0.56,0,0.06,1,0.05
1777483471.9097857,4,0.58,3,0.56,0,0.04,1,0.07
1777483472.013726,3,0.54,4,0.59,1,0.06,0,0.05
1777483472.1212373,4,0.55,3,0.54,1,0.08,0,0.03
1777483472.224045,4,0.58,4,0.59,0,0.05,1,0.06
1777483472.3332288,4,0.54,4,0.57,1,0.07,0,0.04
1777483472.4358525,4,0.55,4,0.57,0,0.05,0,0.06
1777483472.5438726,4,0.55,4,0.56,0,0.03,1,0.04
1777483472.650113,3,0.58,4,0.56,1,0.06,0,0.03
1777483472.76192,3,0.62,3,0.58,0,0.04,1,0.08
1777483472.8693602,4,0.57,5,0.57,1,0.06,0,0.06
1777483472.9785595,5,0.56,4,0.53,0,0.04,0,0.04
1777483473.082753,4,0.59,3,0.54,0,0.03,1,0.06
1777483473.1874828,4,0.58,5,0.58,1,0.05,0,0.04
1777483473.2917373,5,0.61,4,0.57,1,0.07,0,0.03
1777483473.3969076,4,0.62,4,0.57,0,0.05,1,0.05
1777483473.5049772,4,0.6,4,0.59,0,0.03,1,0.07
1777483473.607418,4,0.59,4,0.55,0,0.02,1,0.08
1777483473.7125952,5,0.61,5,0.55,1,0.05,0,0.06
1777483473.8150518,4,0.6,4,0.56,1,0.07,0,0.04
1777483473.9227498,3,0.55,4,0.56,0,0.05,1,0.06
1777483474.0284047,4,0.58,3,0.55,1,0.07,0,0.04
1777483474.1354015,4,0.57,3,0.55,0,0.05,1,0.06
1777483474.2378504,5,0.57,5,0.56,0,0.03,1,0.08
1777483474.3445892,3,0.57,3,0.58,0,0.02,1,0.09
1777483474.456011,3,0.56,3,0.6,1,0.05,0,0.06
1777483474.561339,3,0.52,3,0.58,1,0.07,0,0.04
1777483474.6684175,5,0.59,5,0.61,0,0.05,1,0.06
1777483474.7738588,4,0.55,5,0.59,1,0.07,0,0.04
1777483474.882655,4,0.52,4,0.57,0,0.05,0,0.03
1777483474.990549,4,0.55,4,0.53,1,0.06,0,0.02
1777483475.138951,5,0.53,4,0.47,1,0.07,0,0.01
1777483475.246717,4,0.53,3,0.46,1,0.11,0,0.01
1777483475.3492148,3,0.58,2,0.56,1,0.11,0,0.01
1777483475.4515042,5,0.64,5,0.6,1,0.11,0,0.01
1777483475.5535913,4,0.65,5,0.62,0,0.08,1,0.04
1777483475.6581912,4,0.62,4,0.61,0,0.06,0,0.03
1777483475.7607083,5,0.64,4,0.6,0,0.04,1,0.05
1777483475.8668349,4,0.65,4,0.58,1,0.06,0,0.04
