Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1777579020.9489124,1,0.01,1,0.01,1,0.02,1,0.02
1777579021.051085,1,0.02,1,0.01,1,0.02,1,0.02
1777579021.1534054,1,0.02,1,0.01,1,0.02,1,0.01
1777579021.2556512,1,0.02,1,0.01,1,0.02,1,0.02
1777579021.3574708,1,0.02,1,0.01,1,0.01,1,0.02
1777579021.4747126,1,0.07,0,0.01,2,0.25,3,0.1
1777579021.645658,5,0.09,3,0.09,1,0.26,2,0.22
1777579021.7765737,4,0.2,4,0.22,2,0.26,3,0.26
1777579021.897311,5,0.25,5,0.27,3,0.21,4,0.24
1777579022.006404,3,0.22,4,0.32,0,0.21,1,0.26
1777579022.1472192,3,0.28,3,0.32,1,0.22,1,0.26
1777579022.2596827,3,0.32,3,0.32,2,0.34,2,0.34
1777579022.3804836,4,0.4,3,0.37,3,0.38,3,0.35
1777579022.5175028,2,0.31,1,0.26,0,0.27,2,0.27
1777579022.640322,2,0.33,1,0.24,2,0.27,2,0.25
1777579022.7611468,1,0.26,1,0.22,3,0.36,2,0.32
1777579022.8772793,2,0.24,3,0.25,2,0.31,1,0.25
1777579023.0000215,1,0.25,2,0.31,2,0.33,3,0.35
1777579023.1228662,2,0.3,3,0.34,1,0.26,1,0.3
1777579023.2528157,2,0.26,2,0.32,2,0.29,2,0.29
1777579023.3741837,2,0.3,2,0.31,1,0.29,1,0.26
1777579023.5009367,2,0.35,1,0.27,2,0.31,2,0.35
1777579023.6298902,1,0.35,1,0.24,2,0.3,1,0.32
1777579023.7490897,1,0.33,1,0.23,2,0.27,2,0.28
1777579023.872913,1,0.27,2,0.19,1,0.22,1,0.31
1777579023.9937115,3,0.3,3,0.34,0,0.15,1,0.28
1777579024.1251562,1,0.24,1,0.26,2,0.16,3,0.27
1777579024.2444503,4,0.31,4,0.27,5,0.29,5,0.4
1777579024.371775,3,0.3,1,0.22,2,0.25,2,0.36
1777579024.4909291,4,0.21,5,0.25,3,0.27,4,0.31
1777579024.6097095,2,0.24,3,0.26,3,0.27,3,0.3
1777579024.7330086,5,0.28,5,0.32,2,0.28,2,0.33
1777579024.8639762,2,0.33,2,0.33,2,0.27,2,0.33
1777579024.9867353,2,0.32,1,0.26,2,0.3,3,0.38
1777579025.1319752,3,0.3,4,0.21,1,0.24,1,0.29
1777579025.241937,3,0.33,2,0.24,2,0.23,2,0.26
1777579025.373655,3,0.31,2,0.22,3,0.35,3,0.4
1777579025.5117853,3,0.3,2,0.26,2,0.32,1,0.35
1777579025.642177,2,0.31,2,0.26,2,0.3,1,0.27
1777579025.7696288,1,0.31,1,0.24,1,0.24,0,0.19
1777579025.8756857,1,0.31,1,0.24,1,0.3,2,0.23
1777579026.0060575,2,0.3,2,0.22,1,0.26,2,0.24
1777579026.128872,2,0.29,2,0.29,3,0.33,2,0.26
1777579026.242007,1,0.27,1,0.3,3,0.35,3,0.33
1777579026.3643808,3,0.25,3,0.3,1,0.33,1,0.26
1777579026.4999235,2,0.3,2,0.31,0,0.23,1,0.21
1777579026.6258852,3,0.35,2,0.3,3,0.3,3,0.26
1777579026.7410452,1,0.28,2,0.33,2,0.33,3,0.36
1777579026.8658822,2,0.22,3,0.34,2,0.32,2,0.31
1777579026.984739,3,0.19,3,0.3,3,0.28,3,0.33
1777579027.1079376,1,0.13,2,0.27,1,0.22,1,0.26
1777579027.2337868,2,0.18,2,0.24,2,0.21,3,0.38
1777579027.4091394,4,0.2,3,0.31,6,0.31,1,0.34
1777579027.5146906,2,0.21,2,0.28,2,0.35,4,0.4
1777579027.631834,5,0.27,5,0.29,4,0.3,2,0.34
1777579027.75258,3,0.28,3,0.32,2,0.3,2,0.36
1777579027.867434,3,0.29,3,0.31,1,0.21,2,0.28
1777579027.9896314,3,0.34,3,0.31,5,0.32,5,0.37
1777579028.106812,3,0.39,2,0.33,2,0.31,2,0.4
1777579028.2179823,2,0.28,2,0.27,1,0.25,1,0.35
1777579028.3397765,3,0.31,3,0.33,2,0.29,1,0.3
1777579028.465746,1,0.24,2,0.31,2,0.28,2,0.29
1777579028.5935893,2,0.23,2,0.27,3,0.28,3,0.37
1777579028.7486787,5,0.27,4,0.35,5,0.33,3,0.3
1777579028.8607714,1,0.29,2,0.34,2,0.39,2,0.37
1777579028.9829822,2,0.29,3,0.35,2,0.38,2,0.31
1777579029.094068,2,0.36,3,0.4,1,0.36,2,0.38
1777579029.2225494,1,0.33,1,0.34,2,0.39,2,0.34
1777579029.3428082,2,0.27,1,0.27,2,0.36,2,0.3
1777579029.467722,4,0.3,3,0.35,1,0.34,1,0.29
1777579029.5997467,2,0.34,2,0.33,1,0.29,1,0.26
1777579029.7097259,1,0.3,2,0.29,2,0.26,2,0.28
1777579029.8213687,2,0.31,2,0.3,4,0.4,3,0.35
1777579029.9579449,2,0.27,3,0.29,1,0.31,2,0.29
1777579030.092985,2,0.27,3,0.33,2,0.29,1,0.26
1777579030.2112806,3,0.27,3,0.32,4,0.32,4,0.3
1777579030.40197,4,0.25,1,0.28,5,0.34,6,0.43
1777579030.7209828,4,0.23,4,0.27,4,0.3,9,0.35
1777579030.8229668,7,0.26,8,0.29,8,0.35,0,0.25
1777579030.9243333,9,0.29,8,0.31,2,0.38,1,0.24
