Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1778266872.302494,1,0.02,1,0.02,1,0.01,1,0.01
1778266872.4047964,1,0.12,1,0.12,1,0.21,1,0.11
1778266872.5138526,2,0.28,1,0.25,2,0.37,2,0.34
1778266872.617071,1,0.46,1,0.37,1,0.63,1,0.51
1778266872.7299206,1,0.54,1,0.45,1,0.69,1,0.6
1778266872.837772,1,0.57,2,0.51,1,0.71,1,0.68
1778266872.9417353,1,0.6,1,0.56,2,0.83,2,0.75
1778266873.1078556,2,0.57,2,0.54,2,0.81,2,0.71
1778266873.22015,1,0.58,2,0.56,2,0.73,2,0.78
1778266873.3221545,2,0.61,1,0.53,2,0.78,2,0.82
1778266873.4236658,2,0.63,2,0.58,3,0.82,2,0.85
1778266873.5256135,2,0.68,2,0.57,2,0.85,2,0.91
1778266873.6305995,1,0.71,2,0.63,2,0.89,1,0.9
1778266873.7373435,2,0.69,1,0.67,2,0.92,2,0.9
1778266873.8431604,2,0.75,2,0.73,2,0.94,2,0.92
1778266873.949714,1,0.69,1,0.71,2,1.02,2,0.88
1778266874.1059082,1,0.53,1,0.59,1,0.82,1,0.7
1778266874.210878,2,0.7,3,0.74,3,1.01,3,0.89
1778266874.31383,2,0.73,2,0.69,2,0.94,2,0.83
1778266874.4180982,3,0.74,3,0.68,4,0.93,4,0.95
1778266874.5226004,2,0.75,2,0.68,2,0.92,2,0.96
1778266874.626188,2,0.73,1,0.64,3,0.91,3,0.95
1778266874.729407,2,0.71,2,0.62,2,0.87,3,0.9
1778266874.834587,2,0.7,2,0.63,2,0.84,3,0.9
1778266874.9421816,3,0.71,3,0.64,3,0.91,2,0.92
1778266875.0559092,2,0.65,3,0.6,4,0.83,3,0.86
1778266875.157652,2,0.63,3,0.66,5,0.85,4,0.84
1778266875.2625515,2,0.67,2,0.69,3,0.9,3,0.92
1778266875.3692944,2,0.7,2,0.68,3,0.92,2,0.91
1778266875.4759312,2,0.68,2,0.67,2,0.91,3,0.9
1778266875.5918906,2,0.66,1,0.65,3,0.91,3,0.9
1778266875.7001746,1,0.69,2,0.68,3,0.89,2,0.92
1778266875.8205397,2,0.68,1,0.65,2,0.86,2,0.88
1778266875.9220765,1,0.62,2,0.66,2,0.87,3,0.82
1778266876.026927,3,0.6,2,0.63,3,0.85,3,0.88
1778266876.1734354,5,0.54,5,0.61,7,0.81,7,0.78
1778266876.2746754,3,0.58,3,0.66,2,0.87,3,0.86
1778266876.375821,3,0.65,2,0.71,2,0.99,2,0.91
1778266876.4774354,2,0.69,2,0.7,2,1.0,2,0.85
1778266876.5794878,1,0.66,2,0.66,2,0.94,1,0.77
1778266876.681276,2,0.7,2,0.67,2,0.97,2,0.88
1778266876.7883577,2,0.72,1,0.69,1,0.91,1,0.87
1778266876.8944855,2,0.67,1,0.68,2,0.96,1,0.84
1778266876.9977045,2,0.7,1,0.65,1,0.98,2,0.83
1778266877.1208103,1,0.58,0,0.45,2,0.74,2,0.67
1778266877.227241,3,0.63,2,0.55,3,0.82,4,0.76
1778266877.3285534,3,0.68,5,0.62,4,0.92,3,0.84
1778266877.4301045,2,0.68,3,0.68,3,0.95,4,0.86
1778266877.531401,3,0.68,3,0.71,4,0.98,4,0.85
1778266877.6342049,2,0.68,1,0.74,4,0.99,3,0.9
1778266877.7392888,2,0.64,1,0.75,3,0.99,2,0.86
1778266877.8431637,1,0.65,1,0.76,1,0.96,1,0.94
1778266877.9533975,2,0.61,2,0.69,2,0.86,3,0.91
1778266878.07583,1,0.57,2,0.65,1,0.75,1,0.84
1778266878.1779404,3,0.57,3,0.56,4,0.83,3,0.79
1778266878.2797365,2,0.6,2,0.56,2,0.79,2,0.83
1778266878.3817375,2,0.66,1,0.6,1,0.69,2,0.89
1778266878.483737,1,0.67,1,0.56,2,0.79,2,0.9
1778266878.5867,2,0.7,2,0.66,2,0.79,2,1.0
1778266878.6969368,3,0.71,3,0.68,2,0.87,2,1.05
1778266878.7988405,2,0.74,2,0.72,1,0.95,2,1.08
1778266878.905506,1,0.71,2,0.73,1,0.9,1,0.98
1778266879.0357132,1,0.69,1,0.67,1,0.84,1,0.93
1778266879.142983,3,0.64,2,0.6,4,0.82,3,0.85
1778266879.2494712,3,0.68,3,0.68,3,0.97,3,0.92
1778266879.3578036,1,0.73,1,0.67,1,0.87,2,0.97
1778266879.4693952,1,0.73,1,0.66,2,0.89,1,0.93
1778266879.5715337,2,0.72,2,0.66,2,0.9,2,0.96
1778266879.6829765,1,0.66,2,0.65,1,0.82,1,0.92
1778266879.790661,1,0.69,2,0.68,1,0.8,2,0.97
1778266879.898018,2,0.64,1,0.64,2,0.82,2,0.97
1778266880.0049467,1,0.65,1,0.68,1,0.8,1,0.94
1778266880.1181417,1,0.61,2,0.6,2,0.75,1,0.85
