Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1777578506.489736,1,0.01,1,0.01,1,0.02,1,0.02
1777578506.5920432,1,0.07,0,0.0,1,0.08,1,0.05
1777578506.6960034,1,0.09,1,0.04,1,0.13,1,0.07
1777578506.7989657,1,0.1,1,0.06,1,0.12,1,0.12
1777578506.9024615,1,0.1,1,0.08,1,0.12,1,0.15
1777578507.0079505,0,0.07,1,0.12,1,0.15,1,0.14
1777578507.1103935,1,0.05,1,0.15,1,0.14,1,0.16
1777578507.2127945,1,0.04,1,0.18,1,0.13,1,0.18
1777578507.31746,1,0.06,1,0.16,1,0.16,1,0.16
1777578507.421784,1,0.11,1,0.11,1,0.14,1,0.18
1777578507.523864,1,0.11,1,0.11,1,0.13,1,0.19
1777578507.626218,0,0.08,1,0.15,1,0.13,1,0.2
1777578507.7291958,1,0.09,1,0.14,1,0.12,1,0.21
1777578507.8325973,1,0.07,1,0.13,1,0.12,1,0.18
1777578507.9356868,0,0.05,1,0.13,0,0.08,1,0.16
1777578508.0384903,1,0.07,1,0.12,1,0.09,1,0.18
1777578508.142988,1,0.08,1,0.12,1,0.13,1,0.16
1777578508.2464614,1,0.1,1,0.12,1,0.16,1,0.15
1777578508.3483608,1,0.1,1,0.12,1,0.15,1,0.17
1777578508.4507482,1,0.11,1,0.12,2,0.17,1,0.15
1777578508.5531995,1,0.11,1,0.12,1,0.19,1,0.14
1777578508.6577022,1,0.11,1,0.12,1,0.2,1,0.13
1777578508.7596598,1,0.11,1,0.12,1,0.21,1,0.13
1777578508.8614469,1,0.12,1,0.12,1,0.18,1,0.16
1777578508.9629467,1,0.12,1,0.12,1,0.16,1,0.18
1777578509.064372,1,0.12,1,0.12,1,0.15,1,0.16
1777578509.1678445,0,0.08,1,0.08,0,0.1,2,0.15
1777578509.272842,1,0.09,1,0.09,1,0.14,1,0.13
1777578509.380846,1,0.1,1,0.1,1,0.13,1,0.16
1777578509.4827805,1,0.1,1,0.11,1,0.12,1,0.18
1777578509.5847507,1,0.11,1,0.11,1,0.12,2,0.19
1777578509.6866648,1,0.11,1,0.11,2,0.15,1,0.17
1777578509.789622,1,0.11,1,0.11,1,0.14,1,0.19
1777578509.8936598,1,0.15,1,0.08,1,0.17,1,0.16
1777578509.9957187,1,0.14,1,0.09,1,0.18,1,0.15
1777578510.0994687,0,0.1,1,0.13,1,0.16,1,0.17
1777578510.2044618,1,0.13,1,0.1,2,0.18,1,0.15
1777578510.307977,1,0.13,1,0.1,1,0.19,1,0.14
1777578510.4118903,1,0.13,0,0.07,1,0.2,1,0.13
1777578510.5191379,1,0.16,1,0.08,1,0.17,1,0.12
1777578510.622008,0,0.11,1,0.06,1,0.16,0,0.09
1777578510.725674,1,0.11,1,0.08,1,0.14,2,0.13
1777578510.8278468,1,0.11,1,0.09,1,0.17,1,0.12
1777578510.9298234,1,0.15,1,0.07,1,0.19,1,0.12
1777578511.033284,1,0.14,1,0.08,1,0.2,1,0.12
1777578511.1368637,1,0.16,1,0.06,1,0.21,1,0.12
1777578511.2387881,1,0.15,1,0.08,1,0.21,1,0.12
1777578511.3452764,1,0.14,1,0.09,1,0.21,1,0.11
1777578511.4471972,1,0.13,1,0.1,1,0.22,1,0.11
1777578511.5523405,1,0.12,1,0.1,1,0.22,1,0.11
1777578511.6562796,1,0.16,0,0.07,1,0.22,1,0.11
1777578511.761003,1,0.11,1,0.12,1,0.19,2,0.15
1777578511.8629448,0,0.08,1,0.12,1,0.17,0,0.1
1777578511.9669118,0,0.05,1,0.12,1,0.15,1,0.1
1777578512.0706666,1,0.11,1,0.09,1,0.14,1,0.14
1777578512.1720114,1,0.11,1,0.09,1,0.13,1,0.17
1777578512.2749596,1,0.11,1,0.1,1,0.13,1,0.18
1777578512.378904,0,0.08,1,0.14,1,0.15,1,0.16
1777578512.4803252,1,0.09,1,0.13,1,0.18,1,0.15
1777578512.584291,1,0.1,1,0.13,1,0.19,1,0.14
1777578512.6887577,1,0.11,1,0.12,1,0.17,1,0.16
1777578512.7916496,1,0.11,1,0.12,1,0.15,1,0.18
1777578512.8937016,1,0.11,1,0.12,1,0.17,1,0.16
1777578512.998747,1,0.08,1,0.15,1,0.15,1,0.18
1777578513.1068442,1,0.09,1,0.14,1,0.17,1,0.16
1777578513.2088797,1,0.1,1,0.14,1,0.15,1,0.14
1777578513.3132596,1,0.07,0,0.09,0,0.14,1,0.13
1777578513.4163136,1,0.08,1,0.1,1,0.1,1,0.16
1777578513.5198855,1,0.09,1,0.11,1,0.1,1,0.18
1777578513.6218243,1,0.13,0,0.08,1,0.11,1,0.19
1777578513.726075,1,0.13,1,0.09,1,0.14,1,0.17
1777578513.82882,1,0.13,1,0.09,2,0.17,1,0.15
1777578513.9312544,1,0.13,1,0.1,1,0.15,1,0.17
1777578514.0365462,1,0.16,0,0.07,1,0.14,1,0.19
1777578514.138484,1,0.14,1,0.09,1,0.13,1,0.2
1777578514.241992,1,0.14,1,0.09,1,0.16,1,0.17
1777578514.3473883,1,0.13,1,0.1,1,0.14,1,0.19
1777578514.44927,0,0.09,1,0.11,1,0.14,2,0.2
1777578514.552781,1,0.07,1,0.14,1,0.13,1,0.17
1777578514.6559536,0,0.05,1,0.17,1,0.12,1,0.16
1777578514.7581468,1,0.07,1,0.12,1,0.12,1,0.14
1777578514.8621655,1,0.08,1,0.12,1,0.12,1,0.17
1777578514.9641142,1,0.1,1,0.12,1,0.12,1,0.18
1777578515.0674734,1,0.1,1,0.11,1,0.15,1,0.16
1777578515.1703959,1,0.11,1,0.12,1,0.14,1,0.18
1777578515.272279,1,0.11,1,0.12,1,0.16,1,0.16
1777578515.3797107,1,0.11,1,0.12,1,0.18,1,0.15
1777578515.4817219,1,0.11,1,0.12,1,0.16,1,0.17
1777578515.58454,1,0.11,1,0.12,1,0.18,1,0.15
1777578515.6866004,1,0.08,1,0.15,1,0.16,1,0.18
1777578515.7890043,1,0.09,1,0.14,1,0.18,1,0.16
1777578515.8909655,1,0.07,0,0.1,0,0.13,0,0.11
1777578515.9969738,1,0.08,1,0.1,1,0.12,1,0.14
1777578516.0988343,1,0.09,1,0.11,1,0.12,1,0.17
1777578516.201829,1,0.1,1,0.11,1,0.12,1,0.19
1777578516.3042898,1,0.07,1,0.15,1,0.15,1,0.16
1777578516.4057775,1,0.08,1,0.14,1,0.14,1,0.18
