Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1778281028.7955134,1,0.03,2,0.04,1,0.01,1,0.01
1778281028.9051473,1,0.12,1,0.15,2,0.1,2,0.17
1778281029.0224383,1,0.23,1,0.23,2,0.28,2,0.36
1778281029.1282628,1,0.33,1,0.32,2,0.46,2,0.48
1778281029.2420056,1,0.35,1,0.41,2,0.5,1,0.55
1778281029.3934796,1,0.32,1,0.36,2,0.49,1,0.5
1778281029.509173,3,0.46,3,0.46,4,0.67,4,0.68
1778281029.6107817,6,0.56,6,0.53,6,0.81,5,0.82
1778281029.7121089,5,0.6,6,0.61,4,0.91,4,0.95
1778281029.8196795,5,0.65,6,0.69,3,1.0,2,0.92
1778281029.9296725,4,0.68,4,0.7,1,0.89,2,0.87
1778281030.041329,2,0.69,3,0.71,3,0.87,2,0.89
1778281030.1468756,1,0.68,1,0.66,1,0.84,2,0.95
1778281030.2614691,1,0.63,2,0.65,1,0.74,2,0.88
1778281030.3715858,1,0.6,1,0.52,2,0.77,1,0.84
1778281030.493368,1,0.51,1,0.48,1,0.65,1,0.64
1778281030.5969138,1,0.49,1,0.47,1,0.63,1,0.62
1778281030.7002027,3,0.54,2,0.53,2,0.61,2,0.7
1778281030.8069127,3,0.58,2,0.53,3,0.75,3,0.75
1778281030.916785,2,0.53,2,0.53,3,0.81,3,0.75
1778281031.0207498,2,0.57,3,0.61,2,0.8,2,0.79
1778281031.1232903,1,0.5,2,0.59,4,0.83,4,0.79
1778281031.2303033,3,0.58,3,0.68,4,0.84,4,0.88
1778281031.3448665,2,0.5,2,0.56,2,0.65,4,0.74
1778281031.4481556,2,0.48,2,0.53,3,0.62,3,0.68
1778281031.55119,4,0.58,4,0.61,6,0.81,6,0.88
1778281031.6594212,3,0.66,2,0.65,3,0.89,3,0.94
1778281031.7631645,2,0.66,2,0.69,2,0.92,2,0.99
1778281031.8654912,1,0.67,2,0.62,1,0.78,1,0.87
1778281031.9745326,1,0.66,2,0.59,2,0.83,2,0.86
1778281032.0788143,2,0.66,2,0.62,2,0.88,2,0.9
1778281032.193405,2,0.65,2,0.61,2,0.83,2,0.84
1778281032.2953646,1,0.66,2,0.63,1,0.79,2,0.9
1778281032.3985996,1,0.6,1,0.65,2,0.85,1,0.93
1778281032.500184,1,0.62,1,0.62,2,0.87,1,0.89
1778281032.6032848,2,0.61,1,0.64,2,0.88,2,0.93
1778281032.7103841,2,0.59,2,0.67,1,0.81,1,0.88
1778281032.8121455,2,0.62,2,0.64,1,0.88,2,0.96
1778281032.920567,1,0.66,1,0.55,1,0.81,1,0.93
1778281033.022666,2,0.63,2,0.62,1,0.73,1,0.85
1778281033.1261232,1,0.58,1,0.64,2,0.82,1,0.8
1778281033.232533,1,0.53,1,0.61,1,0.74,1,0.79
1778281033.3341372,1,0.55,1,0.67,2,0.79,1,0.83
1778281033.4402404,3,0.48,3,0.66,4,0.78,4,0.84
1778281033.544108,1,0.54,1,0.63,1,0.78,2,0.79
1778281033.649235,2,0.61,2,0.64,2,0.78,3,0.85
1778281033.7534406,1,0.63,1,0.58,2,0.81,1,0.86
1778281033.8556566,1,0.64,1,0.61,2,0.84,2,0.84
1778281033.9589803,1,0.62,1,0.56,2,0.79,2,0.86
1778281034.0652945,2,0.63,1,0.59,1,0.78,2,0.9
1778281034.1709023,1,0.61,2,0.58,3,0.81,2,0.96
1778281034.274524,2,0.59,1,0.61,2,0.84,2,0.9
1778281034.3798018,2,0.51,1,0.49,1,0.65,1,0.7
1778281034.4828851,3,0.53,3,0.48,5,0.63,4,0.73
1778281034.5845401,6,0.61,6,0.54,8,0.81,9,0.85
1778281034.688169,11,0.73,11,0.68,14,1.01,15,1.03
1778281034.8218722,11,0.69,12,0.66,18,1.02,18,1.06
1778281034.9320147,15,0.74,15,0.71,19,1.06,19,1.06
1778281035.0409691,18,0.74,18,0.72,14,1.09,14,1.09
1778281035.1454105,18,0.78,18,0.71,13,1.2,12,1.2
1778281035.267639,15,0.78,15,0.75,10,1.18,7,1.15
1778281035.38976,10,0.75,10,0.75,4,1.03,4,1.01
1778281035.4924328,8,0.73,8,0.77,1,0.89,1,0.87
1778281035.605562,1,0.66,1,0.66,1,0.87,2,0.77
1778281035.7138972,1,0.66,1,0.59,2,0.96,1,0.86
1778281035.8245668,2,0.68,1,0.57,2,1.02,2,0.88
1778281035.9322011,2,0.7,2,0.59,3,1.0,2,0.88
1778281036.0471795,1,0.64,2,0.63,2,0.91,1,0.83
1778281036.1534843,2,0.68,1,0.7,1,0.87,2,0.84
1778281036.2723832,2,0.68,1,0.64,1,0.75,2,0.68
1778281036.3914468,1,0.54,1,0.5,1,0.65,1,0.59
1778281036.502325,2,0.47,2,0.45,1,0.64,1,0.48
1778281036.6036363,2,0.57,2,0.56,1,0.65,2,0.54
1778281036.705732,1,0.57,1,0.59,2,0.76,1,0.55
1778281036.8161557,2,0.59,2,0.64,1,0.69,1,0.6
1778281036.9226406,3,0.61,2,0.67,2,0.68,1,0.65
1778281037.0301743,2,0.65,1,0.64,1,0.64,1,0.68
1778281037.1391728,2,0.62,2,0.67,1,0.57,1,0.67
1778281037.2473528,2,0.66,2,0.69,1,0.53,1,0.73
1778281037.3607783,1,0.58,1,0.61,1,0.53,1,0.63
1778281037.4622953,1,0.51,1,0.43,3,0.57,2,0.65
1778281037.5657513,1,0.53,1,0.47,1,0.5,2,0.69
1778281037.6730344,2,0.57,1,0.52,1,0.58,2,0.68
1778281037.778097,2,0.59,2,0.6,2,0.67,1,0.71
1778281037.8895078,2,0.57,1,0.51,2,0.63,1,0.68
1778281038.000922,1,0.56,1,0.49,2,0.72,3,0.79
1778281038.1073155,2,0.59,2,0.57,1,0.67,1,0.78
1778281038.2110727,1,0.58,1,0.53,2,0.73,2,0.68
1778281038.3606577,1,0.43,1,0.4,1,0.56,1,0.52
1778281038.4812746,2,0.41,2,0.39,1,0.51,2,0.54
1778281038.5828214,2,0.5,3,0.48,3,0.56,4,0.58
1778281038.6844819,2,0.59,2,0.58,1,0.74,1,0.68
1778281038.7859392,2,0.62,1,0.61,3,0.82,2,0.85
