Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1778272111.2491097,1,0.07,1,0.06,1,0.08,1,0.13
1778272111.352612,4,0.28,4,0.28,1,0.25,1,0.23
1778272111.4589102,7,0.4,7,0.43,2,0.41,1,0.29
1778272111.56334,9,0.51,9,0.5,2,0.52,1,0.34
1778272111.666063,12,0.6,12,0.59,1,0.5,1,0.4
1778272111.7708771,14,0.65,14,0.61,2,0.65,2,0.48
1778272111.8861716,17,0.64,17,0.64,1,0.6,1,0.49
1778272112.021304,18,0.55,18,0.55,0,0.42,1,0.39
1778272112.1235576,20,0.52,19,0.49,1,0.4,1,0.31
1778272112.2251635,25,0.74,24,0.69,2,0.45,2,0.39
1778272112.3267927,27,0.73,27,0.72,4,0.49,5,0.58
1778272112.4282053,31,0.75,30,0.71,2,0.55,1,0.54
1778272112.5302987,32,0.73,31,0.74,1,0.59,2,0.65
1778272112.6336343,27,0.72,26,0.75,1,0.65,2,0.76
1778272112.7369347,28,0.74,28,0.79,2,0.72,1,0.84
1778272112.844054,29,0.71,29,0.75,2,0.8,1,0.84
1778272112.9519541,35,0.76,33,0.78,1,0.78,1,0.72
1778272113.055075,36,0.74,35,0.79,1,0.75,1,0.71
1778272113.1660354,38,0.67,38,0.77,1,0.75,1,0.56
1778272113.2767818,44,0.76,42,0.79,1,0.71,1,0.67
1778272113.3787003,48,0.74,47,0.79,1,0.67,1,0.68
1778272113.4807792,52,0.72,51,0.79,1,0.6,1,0.71
1778272113.5858533,56,0.74,55,0.79,2,0.59,1,0.66
1778272113.6908975,60,0.72,60,0.82,1,0.61,1,0.7
1778272113.797718,64,0.76,64,0.8,1,0.59,1,0.68
1778272113.9072661,64,0.73,64,0.78,1,0.57,1,0.7
1778272114.0345237,64,0.7,64,0.77,1,0.54,1,0.65
1778272114.1776783,64,0.71,64,0.73,2,0.52,1,0.58
1778272114.2962773,64,0.76,64,0.75,2,0.54,3,0.67
1778272114.397653,64,0.77,64,0.73,3,0.62,2,0.67
1778272114.4993913,64,0.75,64,0.75,1,0.54,1,0.68
1778272114.6011577,64,0.76,64,0.73,1,0.48,1,0.65
1778272114.702661,64,0.77,64,0.75,2,0.51,2,0.79
1778272114.8054483,64,0.78,64,0.76,2,0.59,2,0.79
1778272114.9102044,64,0.78,64,0.74,2,0.55,2,0.75
1778272115.0196877,64,0.77,64,0.74,1,0.61,1,0.72
1778272115.1707726,64,0.74,64,0.73,1,0.54,1,0.62
1778272115.285761,64,0.77,64,0.75,2,0.65,1,0.71
1778272115.3872645,64,0.74,64,0.77,1,0.69,1,0.6
1778272115.4884648,64,0.76,64,0.74,1,0.69,1,0.59
1778272115.5900052,64,0.74,64,0.76,1,0.69,1,0.62
1778272115.691869,64,0.76,64,0.71,1,0.65,1,0.6
1778272115.7973886,64,0.76,64,0.73,1,0.69,1,0.59
1778272115.8995478,64,0.77,64,0.71,2,0.69,1,0.55
1778272116.0173688,64,0.66,64,0.62,1,0.6,1,0.47
1778272116.1321955,64,0.77,64,0.8,1,0.6,1,0.54
1778272116.2407339,64,0.79,64,0.78,1,0.74,1,0.57
1778272116.3420005,64,0.8,64,0.76,1,0.69,2,0.61
1778272116.4433043,64,0.8,64,0.74,2,0.69,1,0.67
1778272116.5454118,64,0.8,64,0.72,1,0.65,1,0.64
1778272116.6511805,64,0.79,64,0.74,2,0.65,1,0.61
1778272116.7624397,64,0.77,64,0.71,1,0.65,1,0.58
1778272116.8663015,64,0.81,64,0.7,1,0.65,1,0.61
1778272116.9709435,64,0.8,64,0.75,1,0.66,1,0.59
1778272117.074054,64,0.76,64,0.73,1,0.7,1,0.58
1778272117.1810057,63,0.63,62,0.61,0,0.49,1,0.47
1778272117.2857788,64,0.78,64,0.82,1,0.61,1,0.5
1778272117.387705,64,0.78,64,0.82,1,0.66,1,0.59
1778272117.4895055,64,0.79,64,0.78,1,0.64,1,0.62
1778272117.5917277,64,0.79,64,0.78,1,0.65,1,0.67
1778272117.6932735,64,0.79,64,0.75,1,0.73,1,0.57
1778272117.794854,64,0.79,64,0.77,1,0.68,1,0.61
1778272117.8989708,64,0.79,64,0.8,1,0.68,2,0.59
1778272118.0024889,64,0.79,64,0.77,1,0.61,1,0.68
1778272118.1097887,64,0.78,64,0.73,1,0.52,1,0.7
1778272118.2110531,64,0.79,64,0.72,2,0.47,2,0.67
1778272118.3168497,64,0.78,64,0.77,1,0.49,2,0.73
1778272118.4180906,64,0.76,64,0.78,1,0.52,1,0.72
1778272118.5193243,64,0.74,64,0.79,1,0.64,1,0.67
1778272118.624903,64,0.75,64,0.78,1,0.68,1,0.64
1778272118.7269642,64,0.76,64,0.75,1,0.68,1,0.58
1778272118.832417,64,0.76,64,0.73,1,0.64,1,0.67
1778272118.9363666,64,0.77,64,0.71,1,0.72,1,0.54
1778272119.0406394,64,0.74,64,0.73,1,0.77,1,0.51
1778272119.1457613,64,0.68,64,0.71,1,0.64,1,0.56
1778272119.2533705,64,0.71,64,0.72,5,0.58,2,0.55
1778272119.3581166,64,0.76,64,0.81,1,0.57,1,0.68
1778272119.4678338,64,0.79,64,0.79,1,0.65,1,0.61
1778272119.5701046,64,0.76,64,0.79,1,0.63,1,0.63
1778272119.6738758,64,0.76,64,0.82,1,0.61,1,0.67
1778272119.7806532,64,0.7,64,0.77,1,0.72,1,0.64
1778272119.9116187,64,0.71,64,0.78,1,0.58,1,0.66
1778272120.0166023,64,0.73,64,0.78,1,0.54,1,0.66
1778272120.1251774,64,0.73,64,0.77,1,0.63,1,0.62
1778272120.2286336,64,0.72,64,0.78,1,0.65,1,0.57
1778272120.3319588,64,0.77,64,0.78,1,0.55,1,0.57
1778272120.4387314,64,0.77,64,0.74,1,0.52,1,0.59
1778272120.541492,64,0.77,64,0.76,1,0.53,1,0.58
1778272120.643206,64,0.78,64,0.74,1,0.61,1,0.61
1778272120.7466595,64,0.75,64,0.72,1,0.63,1,0.67
