Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1777544095.358652,2,0.02,3,0.03,1,0.01,1,0.0
1777544095.4626772,2,0.15,3,0.16,2,0.21,3,0.2
1777544095.5644386,3,0.31,3,0.28,2,0.45,3,0.48
1777544095.6666687,4,0.43,3,0.44,2,0.66,3,0.65
1777544095.770502,4,0.53,4,0.51,3,0.76,3,0.82
1777544095.8741999,4,0.58,4,0.59,3,0.87,3,0.91
1777544095.975414,5,0.64,5,0.62,3,0.95,3,0.95
1777544096.0792806,5,0.72,5,0.67,3,1.0,3,1.0
1777544096.1843174,5,0.7,5,0.7,2,1.03,3,0.96
1777544096.2905512,6,0.72,6,0.69,2,1.02,3,1.03
1777544096.3924596,6,0.74,6,0.69,3,1.09,2,1.03
1777544096.4977505,7,0.72,6,0.72,3,1.09,3,1.05
1777544096.6004744,7,0.71,7,0.74,3,1.1,3,1.04
1777544096.707645,7,0.73,7,0.71,3,1.1,2,1.02
1777544096.8112984,7,0.71,8,0.73,3,1.14,2,1.02
1777544096.913975,8,0.74,8,0.72,2,1.07,3,1.08
1777544097.0192392,8,0.75,8,0.74,3,1.11,2,1.06
1777544097.1216905,8,0.73,9,0.75,3,1.12,3,1.08
1777544097.2251523,9,0.75,9,0.73,3,1.12,3,1.06
1777544097.330342,9,0.72,10,0.74,3,1.08,3,1.1
1777544097.4321718,9,0.75,10,0.73,3,1.06,3,1.12
1777544097.534108,10,0.76,10,0.72,3,1.05,3,1.12
1777544097.6382673,11,0.74,11,0.74,2,1.07,2,1.12
1777544097.74985,11,0.76,11,0.74,2,1.06,2,1.1
1777544097.8510642,12,0.78,11,0.72,3,1.09,2,1.11
1777544097.952637,12,0.78,12,0.71,3,1.07,3,1.09
1777544098.0576398,12,0.75,13,0.73,2,1.01,3,1.12
1777544098.1615899,13,0.73,13,0.75,3,1.04,3,1.12
1777544098.2664056,13,0.71,13,0.76,3,1.06,3,1.12
1777544098.3681772,13,0.71,13,0.77,3,1.09,3,1.09
1777544098.4741607,14,0.69,14,0.77,2,1.09,3,1.09
1777544098.5777154,14,0.69,14,0.77,3,1.1,3,1.1
1777544098.6789834,14,0.72,14,0.75,3,1.08,3,1.08
1777544098.7867765,15,0.76,15,0.72,2,1.08,3,1.11
1777544098.8895261,15,0.74,15,0.78,3,1.09,2,1.08
1777544098.9932837,16,0.72,16,0.78,3,1.07,3,1.09
1777544099.0953557,16,0.74,16,0.75,2,1.09,3,1.11
1777544099.200212,17,0.72,16,0.76,2,1.09,2,1.07
1777544099.3033779,17,0.71,16,0.77,3,1.14,2,1.05
1777544099.4069078,17,0.7,17,0.77,3,1.13,3,1.07
1777544099.5105994,17,0.73,17,0.74,2,1.06,3,1.09
1777544099.6163914,18,0.74,17,0.75,3,1.07,3,1.09
1777544099.7180884,18,0.69,18,0.77,2,1.06,3,1.14
1777544099.8206437,19,0.72,18,0.77,3,1.08,3,1.1
1777544099.9265962,19,0.74,19,0.74,2,1.02,3,1.13
1777544100.0280151,19,0.76,19,0.73,3,1.02,3,1.14
1777544100.1325781,20,0.76,20,0.71,2,1.05,3,1.13
1777544100.2340882,21,0.74,20,0.74,3,1.04,3,1.13
1777544100.3467553,20,0.77,21,0.73,3,1.04,3,1.13
1777544100.4507692,21,0.77,21,0.72,3,1.06,2,1.09
1777544100.5537271,22,0.74,21,0.74,3,1.11,3,1.1
1777544100.736626,22,0.73,22,0.73,3,1.1,2,1.08
1777544100.8379166,23,0.72,22,0.75,3,1.12,3,1.1
1777544100.942689,23,0.74,22,0.73,2,1.08,3,1.1
1777544101.0463328,22,0.75,22,0.71,2,1.02,3,1.11
1777544101.159677,23,0.77,23,0.72,3,1.02,3,1.11
1777544101.2676234,24,0.77,24,0.7,3,1.04,3,1.17
1777544101.3820033,24,0.75,24,0.73,3,1.06,3,1.12
1777544101.4833422,24,0.73,25,0.75,3,1.12,2,1.13
1777544101.5954077,24,0.73,25,0.74,3,1.06,3,1.1
1777544101.6973631,25,0.72,25,0.76,3,1.09,3,1.11
1777544101.8003554,25,0.71,25,0.77,2,1.1,2,1.08
1777544101.903554,26,0.73,26,0.74,2,1.04,3,1.13
1777544102.00606,26,0.75,27,0.73,3,1.03,3,1.13
1777544102.1082506,26,0.76,26,0.72,2,1.06,3,1.13
1777544102.2105086,27,0.77,27,0.71,3,1.08,2,1.06
1777544102.3194776,27,0.8,27,0.72,3,1.11,3,1.06
1777544102.4242039,28,0.76,28,0.74,3,1.08,3,1.08
1777544102.5258381,28,0.77,29,0.72,3,1.06,3,1.1
1777544102.6272664,28,0.78,29,0.72,3,1.12,3,1.08
1777544102.7336996,29,0.74,29,0.73,2,1.05,3,1.11
1777544102.838595,29,0.72,29,0.74,3,1.03,3,1.14
1777544102.939746,30,0.75,30,0.73,3,1.07,3,1.18
1777544103.0511928,29,0.71,30,0.73,3,1.03,3,1.17
1777544103.159558,30,0.76,31,0.74,3,1.07,3,1.11
1777544103.2607565,31,0.74,31,0.76,2,1.06,3,1.12
1777544103.362059,31,0.73,31,0.77,3,1.05,3,1.13
1777544103.470926,32,0.7,32,0.76,2,1.02,3,1.17
1777544103.5837207,32,0.74,32,0.75,3,1.02,3,1.13
1777544103.6852999,32,0.76,32,0.73,2,1.03,3,1.13
1777544103.786826,32,0.7,33,0.72,2,1.06,2,1.1
1777544103.8895574,33,0.73,33,0.74,3,1.12,3,1.08
1777544103.99364,34,0.71,33,0.76,3,1.11,2,1.05
1777544104.1056707,34,0.72,34,0.75,2,1.09,3,1.08
1777544104.2078588,35,0.74,34,0.73,3,1.1,3,1.16
1777544104.330932,35,0.75,35,0.71,3,1.06,3,1.1
1777544104.4320495,35,0.76,35,0.71,3,1.05,3,1.08
1777544104.534665,36,0.74,36,0.7,3,1.07,3,1.06
1777544104.635938,36,0.72,36,0.73,4,1.06,3,1.05
1777544104.737784,36,0.75,36,0.72,3,1.08,3,1.01
1777544104.8398643,37,0.76,37,0.71,3,1.13,3,1.08
1777544104.9449244,37,0.73,37,0.73,3,1.16,2,1.06
1777544105.0487924,37,0.75,37,0.71,3,1.11,3,1.07
1777544105.1550221,37,0.75,37,0.7,3,1.11,3,1.11
1777544105.2565656,38,0.74,38,0.73,3,1.05,3,1.12
