Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1777578066.1746442,1,0.11,1,0.01,2,0.13,1,0.18
1777578066.279909,1,0.11,1,0.04,2,0.19,2,0.26
1777578066.386946,0,0.08,1,0.1,2,0.23,2,0.28
1777578066.4898517,1,0.09,1,0.1,2,0.23,2,0.26
1777578066.5968707,1,0.13,1,0.07,3,0.29,1,0.22
1777578066.699796,1,0.12,1,0.05,2,0.27,2,0.25
1777578066.8047013,0,0.09,1,0.11,1,0.29,2,0.28
1777578066.9106958,1,0.09,1,0.08,2,0.27,2,0.26
1777578067.0182285,1,0.1,1,0.09,2,0.28,2,0.28
1777578067.124243,0,0.07,1,0.13,1,0.3,1,0.29
1777578067.2256706,1,0.12,1,0.09,2,0.31,2,0.31
1777578067.3287,1,0.15,0,0.07,2,0.32,2,0.32
1777578067.4301577,1,0.14,1,0.08,2,0.33,2,0.32
1777578067.5320644,1,0.13,1,0.09,2,0.33,2,0.33
1777578067.6340551,1,0.16,1,0.07,2,0.33,2,0.33
1777578067.7391407,1,0.15,1,0.08,2,0.33,2,0.33
1777578067.843046,1,0.17,0,0.06,1,0.33,1,0.33
1777578067.9469035,1,0.16,1,0.07,1,0.3,1,0.3
1777578068.0529137,1,0.14,1,0.09,2,0.31,2,0.28
1777578068.1549046,1,0.14,1,0.1,1,0.28,2,0.3
1777578068.262308,0,0.1,1,0.07,2,0.26,2,0.27
1777578068.3709033,1,0.13,1,0.05,2,0.31,1,0.25
1777578068.4748232,1,0.13,1,0.07,2,0.32,2,0.28
1777578068.5775356,1,0.13,1,0.08,3,0.36,2,0.26
1777578068.6808236,1,0.12,1,0.09,3,0.35,3,0.28
1777578068.782445,1,0.15,1,0.07,3,0.35,3,0.3
1777578068.889973,1,0.14,1,0.08,2,0.34,2,0.31
1777578068.9913697,1,0.13,1,0.09,2,0.34,2,0.32
1777578069.095302,1,0.1,1,0.13,3,0.37,2,0.29
1777578069.2002947,1,0.14,0,0.09,2,0.36,2,0.3
1777578069.308316,1,0.13,1,0.1,2,0.35,2,0.31
1777578069.4128425,1,0.16,0,0.07,2,0.38,1,0.28
1777578069.5147624,1,0.18,1,0.05,1,0.33,1,0.3
1777578069.6223593,1,0.16,1,0.07,2,0.36,2,0.27
1777578069.7278562,1,0.11,1,0.08,2,0.35,1,0.26
1777578069.833804,0,0.08,1,0.13,1,0.31,2,0.25
1777578069.9356902,1,0.09,1,0.09,1,0.29,2,0.24
1777578070.045847,1,0.09,1,0.1,1,0.3,1,0.26
1777578070.1482768,1,0.1,1,0.1,2,0.31,1,0.29
1777578070.2521992,1,0.11,1,0.11,1,0.32,1,0.3
1777578070.359664,0,0.07,1,0.14,2,0.32,1,0.31
1777578070.4610727,1,0.12,1,0.1,2,0.33,1,0.32
1777578070.5629988,1,0.12,1,0.11,2,0.3,2,0.36
1777578070.6666884,1,0.12,1,0.11,2,0.27,3,0.39
1777578070.7699752,1,0.12,1,0.11,2,0.33,1,0.34
1777578070.8756635,1,0.09,1,0.15,2,0.33,3,0.34
1777578070.977841,1,0.09,1,0.14,2,0.33,2,0.34
1777578071.0822933,1,0.1,1,0.13,1,0.27,1,0.27
1777578071.1869886,1,0.07,1,0.12,3,0.29,3,0.29
1777578071.289316,1,0.09,1,0.09,2,0.27,2,0.27
1777578071.3911605,1,0.13,1,0.07,3,0.29,2,0.29
1777578071.4964526,1,0.12,1,0.08,2,0.3,2,0.3
1777578071.6010895,1,0.12,1,0.09,2,0.31,2,0.31
1777578071.7032933,1,0.12,1,0.1,2,0.32,2,0.32
1777578071.806238,1,0.12,1,0.1,2,0.36,2,0.29
1777578071.907788,1,0.12,1,0.11,2,0.39,1,0.27
1777578072.0128026,1,0.15,0,0.08,2,0.37,3,0.29
1777578072.1140404,1,0.18,0,0.05,1,0.36,2,0.31
1777578072.2157023,1,0.19,1,0.04,1,0.36,2,0.32
1777578072.3191319,1,0.17,1,0.06,1,0.32,1,0.32
1777578072.4240406,1,0.12,1,0.08,2,0.29,1,0.29
1777578072.5265203,1,0.12,1,0.09,1,0.27,2,0.31
1777578072.6309986,1,0.12,1,0.07,1,0.26,1,0.28
1777578072.7387016,1,0.12,1,0.08,2,0.28,2,0.29
1777578072.840939,1,0.08,1,0.12,1,0.3,1,0.31
1777578072.9469466,1,0.12,1,0.09,2,0.31,1,0.31
1777578073.0514615,1,0.16,0,0.06,2,0.31,2,0.32
1777578073.1559148,1,0.18,0,0.04,2,0.32,2,0.32
1777578073.2577825,1,0.16,1,0.07,2,0.33,2,0.33
1777578073.365274,1,0.18,1,0.05,2,0.33,2,0.33
1777578073.4667182,1,0.16,1,0.07,1,0.33,2,0.33
1777578073.568045,1,0.15,1,0.08,2,0.3,2,0.3
1777578073.669707,1,0.14,1,0.09,1,0.35,2,0.35
1777578073.7726748,1,0.13,1,0.1,1,0.34,1,0.31
1777578073.8770866,1,0.13,1,0.11,1,0.31,1,0.25
1777578073.9784348,1,0.09,1,0.11,2,0.32,2,0.28
1777578074.0798542,1,0.1,1,0.08,2,0.29,2,0.26
1777578074.1812973,1,0.14,0,0.06,1,0.31,2,0.29
1777578074.282683,1,0.17,0,0.04,2,0.32,2,0.3
1777578074.3841639,1,0.12,1,0.1,2,0.33,2,0.32
1777578074.4860225,1,0.12,1,0.1,2,0.33,2,0.32
1777578074.590046,1,0.15,0,0.07,2,0.33,2,0.33
1777578074.6915376,1,0.14,1,0.09,1,0.33,2,0.33
1777578074.7954688,1,0.17,1,0.06,2,0.33,2,0.33
1777578074.9009767,1,0.15,1,0.08,1,0.33,1,0.33
1777578075.0038798,1,0.14,1,0.09,1,0.3,1,0.3
1777578075.105801,0,0.1,1,0.1,2,0.28,2,0.28
1777578075.2087934,1,0.07,1,0.14,2,0.3,2,0.3
1777578075.3147938,1,0.08,1,0.1,2,0.27,2,0.27
1777578075.416222,1,0.09,1,0.1,1,0.29,2,0.29
1777578075.5193372,1,0.13,1,0.07,2,0.31,2,0.31
1777578075.6206949,1,0.13,1,0.09,1,0.32,2,0.32
1777578075.7266986,1,0.16,1,0.06,2,0.32,2,0.32
1777578075.8280916,1,0.18,1,0.05,2,0.33,2,0.33
1777578075.9341333,1,0.16,1,0.07,2,0.3,3,0.33
1777578076.041956,1,0.14,1,0.08,2,0.3,3,0.36
1777578076.143823,1,0.17,1,0.06,1,0.31,1,0.36
