Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1777481015.6328995,1,0.13,1,0.13,1,0.08,1,0.08
1777481015.7485223,2,0.21,3,0.21,1,0.11,1,0.11
1777481015.8509197,5,0.32,5,0.32,2,0.22,2,0.28
1777481015.9561336,11,0.42,11,0.45,1,0.38,1,0.33
1777481016.0574212,11,0.54,12,0.56,1,0.41,1,0.37
1777481016.159207,14,0.58,13,0.63,1,0.42,1,0.46
1777481016.2608619,17,0.65,18,0.68,2,0.47,1,0.46
1777481016.3653064,20,0.69,21,0.71,1,0.56,1,0.49
1777481016.468608,25,0.69,25,0.73,1,0.59,1,0.44
1777481016.5725179,29,0.71,28,0.75,1,0.62,1,0.41
1777481016.6752846,32,0.74,33,0.73,2,0.67,1,0.46
1777481016.7797923,36,0.75,37,0.74,1,0.7,1,0.39
1777481016.8819954,40,0.76,39,0.76,1,0.63,2,0.47
1777481016.9864266,44,0.74,43,0.76,1,0.57,1,0.47
1777481017.0911646,48,0.75,47,0.77,1,0.67,1,0.43
1777481017.1928031,51,0.73,51,0.78,1,0.71,2,0.4
1777481017.2963207,55,0.75,55,0.78,1,0.66,1,0.41
1777481017.4007273,58,0.73,59,0.81,1,0.63,1,0.42
1777481017.5099423,63,0.76,63,0.79,1,0.63,1,0.39
1777481017.6128163,64,0.77,64,0.79,1,0.65,1,0.34
1777481017.7162673,64,0.78,64,0.76,1,0.59,1,0.41
1777481017.8182964,64,0.78,64,0.74,1,0.58,1,0.52
1777481017.922654,64,0.78,64,0.75,1,0.57,1,0.53
1777481018.0290942,64,0.78,64,0.72,1,0.56,1,0.5
1777481018.1309123,64,0.75,64,0.75,1,0.5,1,0.56
1777481018.233489,64,0.76,64,0.76,1,0.59,1,0.56
1777481018.3383799,64,0.77,64,0.76,1,0.61,1,0.52
1777481018.4457626,64,0.76,64,0.76,1,0.59,1,0.46
1777481018.550165,64,0.8,64,0.77,1,0.51,1,0.53
1777481018.6556268,64,0.79,64,0.77,1,0.49,1,0.5
1777481018.7575493,64,0.79,64,0.78,1,0.48,1,0.49
1777481018.8614974,64,0.79,64,0.78,1,0.47,1,0.51
1777481018.9659784,64,0.75,64,0.78,1,0.46,1,0.52
1777481019.067682,64,0.74,64,0.78,1,0.46,1,0.54
1777481019.1710625,64,0.75,64,0.78,1,0.42,1,0.48
1777481019.278472,64,0.75,64,0.78,2,0.56,1,0.59
1777481019.38596,64,0.79,64,0.77,1,0.52,1,0.64
1777481019.4948475,64,0.77,64,0.76,1,0.55,1,0.67
