Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1777481511.4390764,1,0.01,1,0.01,1,0.03,1,0.03
1777481511.546996,1,0.04,1,0.1,2,0.18,2,0.18
1777481511.654923,1,0.06,1,0.14,2,0.29,2,0.29
1777481511.7608666,1,0.07,1,0.13,1,0.3,2,0.33
1777481511.8656988,1,0.08,1,0.16,2,0.41,2,0.33
1777481511.9679477,1,0.13,1,0.15,1,0.42,1,0.4
1777481512.0701768,1,0.16,1,0.14,1,0.43,1,0.45
1777481512.1738942,1,0.18,1,0.13,1,0.44,2,0.48
1777481512.275664,1,0.16,1,0.16,2,0.48,2,0.48
1777481512.378985,1,0.15,1,0.18,1,0.47,2,0.5
1777481512.48072,1,0.14,1,0.2,2,0.5,2,0.49
1777481512.5855155,1,0.13,1,0.21,2,0.45,2,0.47
1777481512.6873329,0,0.09,1,0.25,3,0.49,2,0.43
1777481512.790939,1,0.13,1,0.21,2,0.51,2,0.4
1777481512.892394,1,0.1,1,0.18,2,0.46,3,0.42
1777481512.9942098,1,0.07,1,0.19,2,0.39,2,0.47
1777481513.0957437,1,0.12,1,0.18,3,0.44,2,0.43
1777481513.1980772,1,0.12,1,0.19,1,0.48,2,0.44
1777481513.2995052,1,0.12,1,0.2,3,0.51,3,0.44
1777481513.4041674,1,0.11,1,0.21,3,0.49,3,0.48
1777481513.5089645,1,0.11,1,0.22,2,0.47,3,0.5
1777481513.6109228,1,0.18,0,0.15,2,0.5,1,0.49
1777481513.7165992,1,0.16,1,0.18,3,0.48,3,0.5
1777481513.822434,1,0.15,1,0.19,3,0.5,2,0.48
1777481513.9308686,1,0.13,1,0.2,2,0.48,2,0.47
1777481514.0321846,1,0.13,1,0.21,3,0.51,2,0.46
1777481514.1413796,1,0.19,1,0.15,2,0.48,2,0.45
1777481514.2462037,1,0.2,1,0.14,1,0.44,2,0.42
1777481514.351987,1,0.18,1,0.16,2,0.5,2,0.46
1777481514.461101,1,0.13,1,0.15,3,0.45,2,0.41
1777481514.5683312,1,0.15,1,0.17,2,0.48,2,0.45
1777481514.679638,1,0.11,1,0.18,2,0.36,2,0.47
1777481514.7830534,1,0.11,1,0.16,2,0.42,2,0.43
1777481514.888267,1,0.14,1,0.15,1,0.43,2,0.47
1777481514.9932163,1,0.17,1,0.14,3,0.43,4,0.49
1777481515.1010463,1,0.15,1,0.16,2,0.46,2,0.47
1777481515.2120025,2,0.17,1,0.15,2,0.45,2,0.49
1777481515.3183584,1,0.18,1,0.14,3,0.48,2,0.47
1777481515.4231741,1,0.19,1,0.13,2,0.5,2,0.46
1777481515.5305912,2,0.17,1,0.16,5,0.51,4,0.45
1777481515.6378152,1,0.15,1,0.18,1,0.49,2,0.48
1777481515.7414718,1,0.14,1,0.19,2,0.48,3,0.5
1777481515.8442423,1,0.17,1,0.17,3,0.47,3,0.52
1777481515.9496272,1,0.15,1,0.19,2,0.46,3,0.53
1777481516.0517662,1,0.14,1,0.2,2,0.46,3,0.51
1777481516.160652,1,0.13,1,0.2,3,0.48,2,0.48
1777481516.2634833,1,0.13,1,0.21,2,0.44,3,0.47
1777481516.367566,1,0.13,1,0.18,3,0.44,2,0.43
1777481516.4722004,1,0.15,1,0.16,3,0.44,3,0.4
1777481516.5790067,1,0.14,1,0.15,3,0.41,4,0.44
1777481516.6899621,2,0.13,1,0.13,2,0.47,2,0.44
1777481516.7951376,1,0.13,1,0.16,3,0.46,2,0.4
1777481516.9034534,1,0.12,1,0.18,2,0.45,3,0.44
1777481517.010261,1,0.15,1,0.16,2,0.45,3,0.47
1777481517.1163287,1,0.14,1,0.18,2,0.44,3,0.5
1777481517.2197256,1,0.13,1,0.19,2,0.48,3,0.48
1777481517.3236444,1,0.16,1,0.17,3,0.5,3,0.47
1777481517.4315243,1,0.15,1,0.18,2,0.48,2,0.49
1777481517.5424154,1,0.17,1,0.16,2,0.49,2,0.47
1777481517.6436868,1,0.15,1,0.18,1,0.48,2,0.5
1777481517.7533004,1,0.14,1,0.19,1,0.5,1,0.48
1777481517.8590927,1,0.13,1,0.2,1,0.48,2,0.5
1777481517.9649518,1,0.13,1,0.21,2,0.43,2,0.48
1777481518.0683186,1,0.16,1,0.18,3,0.51,1,0.44
1777481518.172691,0,0.14,1,0.2,1,0.45,2,0.44
1777481518.2804983,1,0.13,1,0.2,2,0.48,2,0.47
1777481518.3870413,1,0.13,0,0.14,2,0.43,1,0.39
1777481518.491175,1,0.16,1,0.17,2,0.5,2,0.44
1777481518.5975604,0,0.11,1,0.18,2,0.45,2,0.47
1777481518.7104475,1,0.11,1,0.16,2,0.44,2,0.45
1777481518.8149147,1,0.14,1,0.15,1,0.44,2,0.45
1777481518.9252043,1,0.13,1,0.17,4,0.43,4,0.44
1777481519.030563,1,0.13,1,0.18,3,0.44,3,0.47
1777481519.13602,1,0.16,1,0.16,2,0.47,3,0.46
1777481519.2427464,1,0.18,1,0.15,3,0.46,3,0.49
1777481519.3548987,1,0.19,1,0.13,3,0.45,3,0.5
1777481519.4599614,1,0.2,1,0.13,2,0.44,3,0.51
1777481519.5694046,1,0.17,1,0.15,3,0.47,2,0.49
1777481519.6766694,1,0.19,1,0.14,3,0.46,3,0.5
1777481519.7814293,1,0.2,1,0.13,3,0.49,3,0.48
1777481519.8938396,1,0.2,1,0.13,3,0.5,2,0.46
1777481520.0043035,1,0.2,1,0.12,2,0.47,3,0.48
1777481520.1060143,1,0.18,1,0.15,2,0.5,2,0.47
1777481520.207843,1,0.23,1,0.11,2,0.49,2,0.5
1777481520.3156784,1,0.22,1,0.11,1,0.47,2,0.51
1777481520.4225223,1,0.22,1,0.11,2,0.46,2,0.49
1777481520.5284288,1,0.19,1,0.14,3,0.45,2,0.47
1777481520.6307464,1,0.21,1,0.13,2,0.45,2,0.5
1777481520.744658,1,0.18,1,0.12,3,0.47,2,0.44
1777481520.850476,1,0.16,2,0.16,4,0.46,3,0.41
