Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1777566641.3343496,2,0.14,2,0.14,1,0.06,1,0.18
1777566641.4382448,2,0.24,2,0.3,1,0.11,1,0.22
1777566641.5423222,1,0.24,2,0.38,1,0.18,1,0.22
1777566641.6490626,1,0.3,1,0.43,1,0.22,1,0.25
1777566641.75112,1,0.31,1,0.51,1,0.26,1,0.28
1777566641.8533697,2,0.35,1,0.46,1,0.28,1,0.26
1777566641.9569232,1,0.35,1,0.49,1,0.3,1,0.25
1777566642.061072,1,0.44,1,0.45,1,0.28,1,0.31
1777566642.1638405,1,0.48,1,0.45,1,0.33,1,0.28
1777566642.2663708,1,0.47,1,0.45,1,0.33,1,0.27
1777566642.3697479,1,0.44,1,0.45,1,0.33,1,0.29
1777566642.473349,1,0.44,1,0.45,1,0.27,1,0.34
1777566642.5752509,1,0.41,1,0.49,1,0.29,1,0.34
1777566642.68172,3,0.45,2,0.41,1,0.33,0,0.24
1777566642.7920926,1,0.51,1,0.41,1,0.36,1,0.26
1777566642.8991535,1,0.52,2,0.42,1,0.28,1,0.31
1777566643.0148053,1,0.45,1,0.39,1,0.29,1,0.28
1777566643.1235225,3,0.51,3,0.46,1,0.3,2,0.32
1777566643.2269158,1,0.49,1,0.5,1,0.31,1,0.33
1777566643.3289883,2,0.48,2,0.48,1,0.32,1,0.33
1777566643.430682,1,0.51,2,0.48,1,0.33,1,0.33
1777566643.534045,2,0.49,1,0.47,1,0.33,1,0.3
1777566643.6376944,2,0.45,1,0.5,1,0.3,1,0.31
1777566643.741497,2,0.45,1,0.52,1,0.31,1,0.32
1777566643.8433774,1,0.45,1,0.53,1,0.32,1,0.33
1777566643.94902,1,0.42,1,0.51,1,0.29,1,0.29
1777566644.051763,1,0.46,2,0.49,1,0.3,1,0.31
1777566644.1549265,1,0.49,1,0.45,1,0.31,1,0.32
1777566644.260017,1,0.54,1,0.42,1,0.29,1,0.35
1777566644.365232,1,0.55,1,0.39,1,0.3,1,0.31
1777566644.4667966,1,0.49,1,0.44,1,0.35,1,0.32
1777566644.5698693,1,0.48,1,0.45,1,0.28,1,0.33
1777566644.6741052,1,0.5,1,0.45,1,0.29,1,0.33
1777566644.775879,1,0.52,1,0.45,1,0.27,1,0.37
1777566644.8819203,1,0.47,1,0.48,1,0.22,1,0.42
1777566644.9856908,1,0.43,1,0.47,1,0.19,1,0.4
1777566645.090827,2,0.43,1,0.5,1,0.27,1,0.34
1777566645.195945,1,0.5,1,0.45,1,0.32,1,0.31
1777566645.2974288,1,0.52,1,0.42,1,0.33,1,0.32
1777566645.4023368,1,0.53,1,0.4,1,0.33,1,0.32
1777566645.5052748,1,0.51,1,0.41,1,0.33,1,0.26
1777566645.6083546,1,0.49,1,0.46,1,0.27,1,0.35
1777566645.7123923,1,0.48,1,0.49,1,0.29,1,0.35
1777566645.814985,2,0.47,1,0.48,1,0.34,1,0.31
1777566645.9170787,2,0.5,1,0.44,1,0.34,1,0.28
1777566646.0246618,1,0.48,1,0.44,1,0.3,1,0.3
1777566646.1276517,1,0.47,1,0.48,1,0.35,1,0.28
1777566646.2316804,1,0.5,1,0.47,1,0.31,1,0.33
1777566646.3351808,1,0.52,1,0.43,1,0.32,1,0.33
1777566646.4365609,1,0.43,1,0.47,1,0.29,1,0.3
1777566646.5406806,1,0.44,1,0.5,1,0.24,1,0.38
1777566646.6438248,1,0.44,1,0.49,1,0.33,1,0.3
1777566646.7479513,1,0.45,1,0.51,1,0.33,1,0.31
1777566646.8494601,1,0.52,1,0.43,1,0.3,1,0.28
1777566646.953638,1,0.5,1,0.43,1,0.28,1,0.33
1777566647.057268,1,0.48,1,0.47,1,0.26,1,0.37
1777566647.160831,1,0.44,1,0.5,1,0.35,1,0.29
1777566647.2624705,1,0.45,1,0.49,1,0.28,1,0.34
1777566647.3677273,1,0.45,1,0.48,1,0.33,1,0.27
1777566647.4707344,1,0.45,1,0.5,1,0.3,1,0.33
1777566647.5754611,1,0.42,1,0.52,1,0.31,1,0.33
1777566647.676885,1,0.46,1,0.5,1,0.28,1,0.3
1777566647.7817566,1,0.42,1,0.49,1,0.36,1,0.24
1777566647.8843703,1,0.47,1,0.48,1,0.32,1,0.3
1777566647.9874666,1,0.46,1,0.47,1,0.4,0,0.21
1777566648.0889616,1,0.46,1,0.5,1,0.38,1,0.22
1777566648.1910186,1,0.49,1,0.42,1,0.4,1,0.22
1777566648.295635,1,0.51,1,0.43,1,0.35,1,0.29
1777566648.398311,1,0.5,2,0.44,1,0.35,1,0.3
1777566648.5048013,1,0.54,1,0.41,1,0.34,1,0.31
1777566648.6279607,1,0.53,1,0.37,1,0.32,1,0.3
1777566648.7299001,1,0.47,1,0.47,1,0.29,1,0.35
1777566648.8315816,1,0.47,1,0.46,1,0.31,1,0.31
1777566648.9337423,1,0.5,1,0.46,1,0.32,1,0.29
1777566649.0366693,1,0.45,1,0.53,1,0.26,1,0.37
1777566649.139095,1,0.42,1,0.54,1,0.32,1,0.29
1777566649.2452834,1,0.36,1,0.57,1,0.32,1,0.27
1777566649.3478417,1,0.39,1,0.54,1,0.36,1,0.26
1777566649.450934,1,0.41,1,0.54,1,0.32,1,0.32
1777566649.5521953,1,0.43,1,0.52,1,0.29,1,0.36
1777566649.6542108,1,0.47,1,0.43,1,0.24,1,0.39
1777566649.7569032,1,0.47,1,0.47,1,0.2,1,0.41
1777566649.861678,1,0.46,1,0.5,1,0.24,1,0.38
1777566649.968733,1,0.49,1,0.48,1,0.3,1,0.33
1777566650.0712502,1,0.45,1,0.5,1,0.31,1,0.34
1777566650.176673,1,0.48,1,0.49,1,0.28,1,0.33
1777566650.2781248,1,0.47,1,0.45,0,0.2,1,0.41
1777566650.3819902,1,0.47,1,0.48,1,0.21,1,0.42
1777566650.4839647,1,0.5,1,0.44,1,0.25,1,0.39
1777566650.5926938,1,0.51,1,0.44,1,0.2,1,0.44
1777566650.694961,1,0.46,1,0.45,1,0.18,1,0.41
1777566650.7990546,1,0.42,2,0.51,1,0.26,1,0.35
1777566650.903111,1,0.43,1,0.53,1,0.25,1,0.38
1777566651.0054197,1,0.44,1,0.51,1,0.21,1,0.44
1777566651.1098623,1,0.44,1,0.52,1,0.24,1,0.37
1777566651.2135372,2,0.48,1,0.43,1,0.24,1,0.36
1777566651.316883,1,0.44,1,0.41,1,0.2,1,0.35
