Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1777480481.4295223,1,0.0,1,0.0,1,0.03,1,0.04
1777480481.5354836,1,0.07,1,0.03,2,0.19,2,0.19
1777480481.6458414,1,0.14,0,0.02,3,0.29,2,0.23
1777480481.7494726,1,0.13,1,0.08,2,0.34,3,0.33
1777480481.8560903,1,0.19,0,0.06,3,0.4,3,0.36
1777480481.975323,1,0.19,1,0.07,3,0.4,3,0.4
1777480482.0865781,1,0.17,1,0.08,1,0.34,2,0.34
1777480482.1886778,0,0.12,1,0.16,3,0.41,4,0.48
1777480482.2909322,1,0.15,1,0.18,3,0.46,4,0.54
1777480482.396478,1,0.14,1,0.19,3,0.46,2,0.54
1777480482.4985561,1,0.16,1,0.17,3,0.46,2,0.52
1777480482.6013248,0,0.12,0,0.12,1,0.32,2,0.5
1777480482.714578,1,0.17,1,0.17,2,0.47,2,0.53
1777480482.817413,1,0.19,1,0.16,2,0.5,2,0.54
1777480482.9243786,1,0.2,1,0.14,2,0.42,2,0.51
1777480483.026956,1,0.21,1,0.13,3,0.36,3,0.43
1777480483.137905,1,0.18,1,0.12,5,0.48,4,0.42
1777480483.2429569,1,0.19,1,0.15,4,0.53,3,0.5
1777480483.3489482,1,0.17,1,0.14,2,0.47,3,0.45
1777480483.461477,1,0.18,1,0.13,2,0.49,2,0.41
1777480483.5651383,1,0.16,1,0.12,3,0.51,3,0.42
1777480483.66857,1,0.14,1,0.12,2,0.49,3,0.47
1777480483.7777214,1,0.13,1,0.15,2,0.47,3,0.46
1777480483.8821838,1,0.16,1,0.14,2,0.46,1,0.46
1777480483.9913406,1,0.14,1,0.16,2,0.49,2,0.45
1777480484.0992398,1,0.13,1,0.18,1,0.47,1,0.48
1777480484.205728,1,0.13,1,0.19,1,0.43,2,0.53
1777480484.308077,1,0.16,1,0.17,3,0.47,2,0.51
1777480484.4106033,1,0.14,1,0.18,3,0.5,3,0.49
1777480484.5188932,1,0.13,1,0.19,2,0.51,3,0.47
1777480484.625278,1,0.16,1,0.17,2,0.49,2,0.5
1777480484.7383068,1,0.14,1,0.18,2,0.44,3,0.5
1777480484.8438046,1,0.16,1,0.16,2,0.44,3,0.55
1777480484.9486232,1,0.15,1,0.18,2,0.48,2,0.52
1777480485.060144,1,0.17,1,0.16,1,0.46,2,0.46
1777480485.1629436,0,0.12,0,0.11,2,0.39,2,0.39
1777480485.2654908,1,0.22,1,0.14,2,0.54,2,0.55
1777480485.382635,1,0.21,1,0.13,2,0.5,1,0.5
1777480485.4872422,1,0.18,1,0.12,1,0.45,2,0.49
1777480485.5963693,1,0.19,1,0.15,2,0.51,2,0.44
1777480485.7018142,1,0.17,1,0.14,2,0.46,2,0.44
1777480485.803708,1,0.15,1,0.17,2,0.42,2,0.41
1777480485.9066648,0,0.14,1,0.12,3,0.44,3,0.46
1777480486.0199962,1,0.16,1,0.11,2,0.46,2,0.44
1777480486.1315565,1,0.14,2,0.14,3,0.42,2,0.47
1777480486.2333586,1,0.17,1,0.13,2,0.43,3,0.5
1777480486.3353162,1,0.19,1,0.13,2,0.48,2,0.48
1777480486.4433737,1,0.16,1,0.15,3,0.5,2,0.47
1777480486.5480585,1,0.18,1,0.14,1,0.52,1,0.46
1777480486.6529546,1,0.16,1,0.16,2,0.5,2,0.49
1777480486.7572882,1,0.18,1,0.15,3,0.52,2,0.48
1777480486.8639917,1,0.16,1,0.17,1,0.49,2,0.5
1777480486.9677908,1,0.18,1,0.15,3,0.48,2,0.51
1777480487.0725782,1,0.19,1,0.14,3,0.47,2,0.43
1777480487.1802583,1,0.17,1,0.16,2,0.4,2,0.46
1777480487.2825558,1,0.15,1,0.15,3,0.48,2,0.53
1777480487.3890705,0,0.1,1,0.17,2,0.47,2,0.5
1777480487.493945,1,0.14,1,0.18,2,0.4,2,0.45
1777480487.602526,1,0.13,1,0.19,1,0.44,2,0.41
