Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1777571083.3837361,1,0.01,1,0.0,1,0.02,1,0.03
1777571083.4879203,1,0.01,1,0.01,1,0.02,1,0.02
1777571083.5947332,1,0.04,1,0.04,1,0.11,1,0.05
1777571083.7051582,1,0.19,2,0.12,4,0.36,4,0.26
1777571083.8085425,0,0.13,1,0.15,3,0.46,2,0.45
1777571083.9286802,1,0.12,0,0.11,2,0.38,2,0.37
1777571084.0308757,2,0.19,2,0.21,1,0.47,2,0.5
1777571084.1332083,1,0.23,1,0.25,1,0.5,2,0.62
1777571084.239944,1,0.26,1,0.24,1,0.54,2,0.57
1777571084.3435643,1,0.25,1,0.23,1,0.55,2,0.63
1777571084.4523256,1,0.27,1,0.36,1,0.54,2,0.73
1777571084.5560853,1,0.29,1,0.28,2,0.65,2,0.78
1777571084.6578014,1,0.41,1,0.37,2,0.76,2,0.85
1777571084.760073,2,0.36,2,0.43,4,0.77,3,0.87
1777571084.8631828,1,0.35,1,0.4,2,0.91,3,0.91
1777571084.968808,1,0.44,1,0.38,1,0.97,1,0.87
1777571085.0759864,1,0.44,1,0.36,2,0.94,2,1.0
1777571085.1822891,1,0.47,1,0.35,2,0.95,2,0.96
1777571085.2962568,2,0.42,2,0.4,3,0.97,3,0.89
1777571085.4041784,1,0.39,1,0.44,3,0.97,3,0.94
1777571085.5071955,1,0.44,1,0.51,2,1.05,1,1.03
1777571085.6158442,1,0.44,1,0.46,2,1.06,2,1.04
1777571085.7220213,1,0.37,1,0.39,3,1.07,3,1.09
1777571085.8271189,1,0.36,1,0.44,3,1.04,3,1.09
1777571085.9367628,2,0.41,1,0.43,4,1.08,3,1.12
1777571086.039415,2,0.49,2,0.51,2,1.13,2,1.09
1777571086.145949,1,0.47,2,0.58,2,1.15,2,1.05
1777571086.251493,1,0.43,1,0.51,2,1.1,3,1.07
1777571086.3574188,1,0.43,1,0.49,3,1.07,2,1.08
1777571086.4591143,1,0.37,1,0.48,2,1.09,2,1.1
1777571086.5647519,1,0.39,1,0.53,2,1.06,2,1.03
1777571086.6707454,2,0.41,2,0.57,2,1.04,2,1.02
1777571086.7760515,1,0.42,1,0.5,2,1.06,2,1.08
1777571086.8856206,1,0.48,1,0.45,3,1.12,3,1.1
1777571086.9909961,2,0.5,2,0.48,3,1.08,2,1.07
1777571087.1002755,1,0.51,1,0.49,4,1.11,3,1.1
1777571087.203904,1,0.46,1,0.52,3,1.11,4,1.1
1777571087.3112497,2,0.45,1,0.52,3,1.1,3,1.13
1777571087.423305,1,0.38,1,0.49,2,1.05,2,1.07
1777571087.5309558,2,0.43,1,0.41,2,1.03,3,1.01
1777571087.6478474,2,0.42,2,0.41,4,0.9,2,0.85
1777571087.7554228,2,0.45,1,0.41,6,0.98,6,0.95
1777571087.8677542,2,0.47,2,0.41,5,1.0,3,1.01
1777571087.971833,2,0.47,2,0.46,3,1.07,3,1.07
1777571088.0819526,2,0.45,1,0.45,3,1.06,3,1.07
1777571088.188059,2,0.48,1,0.44,3,1.14,3,1.11
1777571088.298163,2,0.43,3,0.44,3,1.08,2,1.06
1777571088.408839,2,0.46,3,0.5,4,1.1,3,1.06
1777571088.5129309,1,0.49,1,0.41,3,1.11,3,1.14
1777571088.6181095,2,0.51,2,0.46,2,1.07,2,1.16
1777571088.7302423,1,0.48,1,0.44,3,1.09,4,1.12
1777571088.842574,2,0.49,2,0.5,4,1.07,4,1.1
1777571088.9440203,2,0.52,2,0.49,3,1.13,3,1.11
1777571089.055256,1,0.49,1,0.43,5,1.23,5,1.18
1777571089.1706145,1,0.49,2,0.49,6,1.13,6,1.1
1777571089.2793436,2,0.5,1,0.47,3,1.14,3,1.12
1777571089.3937583,2,0.47,2,0.45,5,1.14,4,1.12
1777571089.500735,2,0.5,2,0.48,6,1.12,6,1.14
1777571089.6087716,2,0.51,1,0.5,3,1.17,3,1.15
1777571089.7189562,1,0.55,2,0.44,3,1.14,3,1.16
1777571089.8270774,1,0.61,2,0.5,1,1.12,3,1.19
1777571089.9402614,1,0.58,1,0.48,3,1.09,4,1.17
1777571090.0549805,2,0.62,2,0.55,2,1.07,1,1.16
1777571090.1594956,2,0.63,3,0.52,4,1.05,3,1.14
1777571090.2743576,1,0.59,1,0.54,2,1.1,2,1.13
1777571090.376937,1,0.59,1,0.48,2,1.11,2,1.13
1777571090.4856834,1,0.51,1,0.44,5,1.09,5,1.11
1777571090.592141,1,0.55,2,0.47,6,1.16,3,1.14
1777571090.698272,1,0.45,1,0.43,5,1.17,5,1.19
1777571090.814092,1,0.47,1,0.36,7,1.18,6,1.16
1777571090.922348,1,0.55,1,0.35,7,1.18,7,1.17
1777571091.0320158,1,0.48,2,0.4,6,1.18,7,1.17
1777571091.1424065,1,0.49,2,0.5,5,1.2,6,1.16
1777571091.2555983,1,0.53,1,0.54,1,1.09,2,1.18
1777571091.3675554,1,0.46,1,0.5,2,1.04,3,1.14
1777571091.482745,1,0.45,1,0.53,3,1.09,2,1.07
