Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1777493225.588792,1,0.02,1,0.03,1,0.01,1,0.01
1777493225.6909919,1,0.05,1,0.09,3,0.18,4,0.15
1777493225.8016539,1,0.06,1,0.13,1,0.26,1,0.26
1777493225.9042602,1,0.11,1,0.12,4,0.32,3,0.35
1777493226.0083673,1,0.11,1,0.15,3,0.39,2,0.38
1777493226.1104345,1,0.15,1,0.14,3,0.41,2,0.44
1777493226.2171109,1,0.17,1,0.13,3,0.42,3,0.44
1777493226.3212388,1,0.15,1,0.16,2,0.46,3,0.48
1777493226.4345586,1,0.17,1,0.14,2,0.45,3,0.49
1777493226.5397193,0,0.12,1,0.2,2,0.45,3,0.47
1777493226.6412694,1,0.15,1,0.17,2,0.42,2,0.47
1777493226.7425103,1,0.14,1,0.16,2,0.43,2,0.43
1777493226.8446147,0,0.1,1,0.14,2,0.44,2,0.41
1777493226.9462585,1,0.1,1,0.17,3,0.45,2,0.42
1777493227.0507393,1,0.14,1,0.15,3,0.48,2,0.4
1777493227.1533103,1,0.16,1,0.14,2,0.5,2,0.42
1777493227.2575223,1,0.18,1,0.13,2,0.52,3,0.43
1777493227.3672135,1,0.19,1,0.12,2,0.52,2,0.43
1777493227.4710948,1,0.17,1,0.15,1,0.5,2,0.47
1777493227.5759394,1,0.15,1,0.17,2,0.49,2,0.49
1777493227.700673,1,0.16,1,0.15,4,0.48,3,0.46
1777493227.8043625,1,0.18,1,0.14,2,0.51,2,0.45
1777493227.9121838,1,0.19,1,0.13,3,0.52,2,0.45
1777493228.0142825,0,0.13,1,0.19,2,0.5,2,0.48
1777493228.119637,1,0.16,1,0.17,2,0.49,3,0.47
1777493228.2241755,1,0.18,1,0.15,2,0.48,2,0.53
1777493228.33039,1,0.19,1,0.14,2,0.47,2,0.53
1777493228.4365997,1,0.2,1,0.13,2,0.42,2,0.47
1777493228.5398633,1,0.17,1,0.12,2,0.47,2,0.43
1777493228.648341,1,0.19,1,0.15,3,0.49,2,0.46
1777493228.755873,1,0.16,1,0.17,2,0.47,3,0.49
1777493228.871603,1,0.14,1,0.15,2,0.48,2,0.46
1777493228.980138,1,0.13,1,0.17,2,0.47,2,0.45
1777493229.0981066,1,0.12,2,0.18,3,0.51,3,0.46
1777493229.2100813,1,0.15,1,0.19,2,0.48,1,0.39
1777493229.3153276,0,0.1,1,0.2,3,0.53,3,0.44
1777493229.4252038,1,0.14,1,0.17,2,0.5,2,0.41
1777493229.5298927,0,0.1,1,0.22,3,0.45,2,0.45
1777493229.6412754,1,0.1,0,0.15,2,0.48,2,0.47
1777493229.7517583,1,0.1,1,0.17,2,0.46,2,0.42
1777493229.856436,1,0.14,1,0.15,1,0.42,2,0.43
1777493229.959511,1,0.16,1,0.14,2,0.5,2,0.41
1777493230.0671089,1,0.18,1,0.13,3,0.51,2,0.41
1777493230.169761,1,0.19,1,0.13,1,0.5,2,0.46
1777493230.2762735,1,0.17,1,0.15,2,0.48,2,0.49
1777493230.3852499,2,0.18,1,0.14,4,0.47,5,0.5
1777493230.493583,1,0.19,1,0.13,2,0.45,2,0.51
1777493230.6043406,1,0.17,1,0.15,2,0.48,3,0.49
1777493230.7073276,1,0.15,1,0.18,3,0.47,3,0.51
1777493230.8142626,1,0.17,1,0.16,2,0.46,3,0.52
1777493230.919004,0,0.12,1,0.21,3,0.49,2,0.5
1777493231.0282173,1,0.15,1,0.18,3,0.47,3,0.48
1777493231.133486,1,0.14,1,0.19,4,0.46,2,0.47
1777493231.2371333,1,0.13,1,0.2,2,0.46,2,0.46
1777493231.3428464,0,0.09,1,0.17,2,0.39,2,0.42
1777493231.4478476,1,0.13,1,0.19,3,0.47,4,0.53
1777493231.5529962,0,0.09,1,0.2,2,0.43,2,0.5
1777493231.6606095,1,0.1,1,0.2,3,0.4,3,0.48
1777493231.7673168,1,0.1,1,0.17,3,0.41,2,0.5
1777493231.8751097,2,0.13,1,0.19,4,0.42,4,0.51
1777493231.9822242,1,0.16,0,0.13,3,0.46,3,0.46
1777493232.0875185,1,0.14,1,0.16,2,0.45,3,0.46
1777493232.192134,1,0.13,1,0.18,2,0.45,2,0.49
1777493232.2972972,1,0.13,1,0.19,1,0.45,2,0.51
1777493232.4041514,1,0.12,1,0.2,2,0.45,3,0.52
1777493232.5107493,1,0.15,1,0.17,3,0.48,2,0.49
1777493232.6142423,1,0.14,1,0.19,3,0.51,2,0.48
1777493232.7179422,1,0.16,1,0.16,3,0.52,2,0.47
1777493232.8234751,1,0.15,1,0.18,2,0.53,2,0.46
1777493232.9249744,1,0.17,1,0.16,3,0.54,3,0.46
1777493233.0346951,1,0.15,1,0.18,2,0.51,2,0.45
1777493233.1383915,1,0.14,1,0.19,3,0.46,2,0.42
1777493233.2404542,1,0.13,1,0.17,3,0.5,3,0.46
1777493233.3474152,1,0.13,1,0.18,2,0.48,2,0.42
1777493233.4513845,0,0.09,1,0.19,3,0.47,3,0.46
1777493233.5578651,1,0.09,1,0.17,1,0.46,2,0.49
1777493233.6693616,1,0.16,1,0.15,1,0.45,2,0.47
1777493233.7775378,0,0.11,1,0.2,2,0.48,1,0.42
1777493233.8809032,0,0.08,1,0.21,2,0.47,2,0.43
1777493233.995218,1,0.09,1,0.21,2,0.45,2,0.43
1777493234.100255,1,0.13,1,0.18,2,0.45,2,0.46
1777493234.2039025,1,0.19,0,0.12,2,0.45,3,0.49
1777493234.3091252,1,0.2,1,0.12,2,0.45,2,0.51
1777493234.414314,1,0.17,1,0.15,2,0.48,2,0.49
1777493234.5188465,1,0.15,1,0.17,2,0.47,3,0.51
1777493234.6219058,1,0.21,0,0.12,2,0.47,3,0.53
1777493234.7260203,1,0.21,1,0.12,3,0.5,2,0.5
1777493234.8322904,1,0.18,1,0.15,2,0.48,3,0.52
1777493234.9390237,1,0.19,1,0.14,2,0.5,2,0.5
1777493235.0459487,1,0.2,1,0.13,1,0.48,2,0.48
1777493235.150637,1,0.17,1,0.16,2,0.47,1,0.43
1777493235.252925,0,0.12,1,0.14,2,0.43,3,0.37
1777493235.3582568,1,0.15,1,0.17,3,0.5,3,0.36
1777493235.4672418,1,0.14,0,0.12,2,0.45,2,0.41
1777493235.5693605,1,0.16,1,0.12,3,0.49,2,0.43
