Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1778275790.7595925,1,0.03,1,0.02,1,0.01,1,0.0
1778275790.8620198,1,0.03,1,0.02,1,0.04,1,0.0
1778275790.9687798,4,0.22,3,0.21,2,0.32,2,0.33
1778275791.0753481,7,0.38,7,0.38,3,0.59,2,0.56
1778275791.1839333,9,0.46,9,0.46,2,0.73,2,0.71
1778275791.2959504,12,0.51,11,0.54,2,0.82,2,0.84
1778275791.4048471,16,0.64,16,0.63,2,0.8,1,0.91
1778275791.5091898,20,0.72,20,0.68,1,0.93,2,0.9
1778275791.6215057,21,0.72,21,0.72,2,0.9,2,0.97
1778275791.7353106,23,0.72,23,0.72,2,0.96,2,0.99
1778275791.8383787,24,0.71,24,0.71,3,0.98,4,1.06
1778275791.956889,26,0.67,25,0.67,6,1.01,6,1.01
1778275792.0676968,28,0.69,27,0.72,6,0.99,6,0.99
1778275792.1820934,28,0.67,29,0.69,11,1.03,12,1.03
1778275792.286729,33,0.7,33,0.68,17,1.05,16,1.02
1778275792.404003,37,0.67,37,0.66,19,1.0,20,1.01
1778275792.5138087,40,0.69,40,0.68,21,1.02,22,1.05
1778275792.6304889,43,0.69,43,0.69,23,1.01,23,1.04
1778275792.7440946,47,0.7,46,0.67,25,1.04,25,1.03
1778275792.8556855,49,0.68,49,0.65,27,0.98,27,1.03
1778275792.9653685,54,0.66,53,0.65,27,1.04,26,1.01
1778275793.0690405,58,0.67,59,0.66,21,1.03,22,1.04
1778275793.180435,63,0.65,64,0.65,11,1.0,10,0.98
1778275793.2871253,64,0.72,64,0.68,4,0.99,3,1.01
1778275793.398648,64,0.82,64,0.88,1,0.98,2,0.93
1778275793.5058036,64,0.87,64,0.94,1,1.04,1,0.81
1778275793.6161568,64,0.96,64,1.01,1,1.08,1,0.76
1778275793.740736,63,0.98,62,1.01,1,0.95,2,0.73
1778275793.8446424,61,0.92,61,0.94,1,0.9,1,0.81
1778275793.9503455,61,0.87,61,0.92,1,0.83,1,0.9
1778275794.0642388,61,0.86,61,0.86,1,0.82,1,0.78
1778275794.1781447,59,0.81,59,0.79,1,0.73,1,0.73
1778275794.288165,57,0.63,0,0.55,2,0.61,2,0.64
1778275794.3946507,57,0.7,57,0.55,4,0.72,4,0.64
1778275794.5044317,54,0.75,56,0.61,2,0.66,1,0.61
1778275794.6143823,53,0.74,54,0.62,2,0.68,2,0.58
1778275794.717125,53,0.76,53,0.7,3,0.78,2,0.65
1778275794.8216155,53,0.76,53,0.73,2,0.72,2,0.59
1778275794.926181,54,0.77,53,0.71,3,0.73,3,0.64
1778275795.031159,55,0.77,54,0.7,1,0.71,1,0.68
1778275795.1335063,56,0.78,55,0.73,3,0.74,2,0.72
1778275795.2361596,53,0.78,56,0.78,2,0.79,2,0.67
1778275795.3436992,53,0.78,53,0.77,3,0.78,2,0.63
1778275795.4455352,53,0.78,53,0.78,3,0.78,3,0.72
1778275795.5481536,51,0.78,51,0.78,2,0.85,2,0.74
1778275795.6529899,51,0.75,51,0.78,2,0.83,1,0.68
1778275795.755927,52,0.79,52,0.75,1,0.85,2,0.71
1778275795.8612988,51,0.75,53,0.79,2,0.83,1,0.73
1778275795.9666178,52,0.79,52,0.78,1,0.81,1,0.68
1778275796.076677,54,0.78,53,0.71,2,0.76,2,0.73
1778275796.1789794,56,0.82,54,0.77,1,0.77,2,0.81
1778275796.2853112,56,0.8,56,0.77,2,0.67,2,0.77
1778275796.3874643,57,0.77,57,0.78,2,0.71,2,0.84
1778275796.4889612,56,0.78,56,0.78,1,0.7,1,0.83
1778275796.5963328,57,0.77,57,0.77,1,0.72,1,0.84
1778275796.701982,58,0.77,58,0.77,2,0.77,2,0.75
1778275796.8094954,58,0.77,58,0.77,3,0.79,2,0.72
1778275796.9128273,59,0.81,58,0.77,2,0.79,2,0.81
1778275797.020924,58,0.79,58,0.77,2,0.72,2,0.73
1778275797.1272683,59,0.78,59,0.77,2,0.66,2,0.77
1778275797.2451968,62,0.81,60,0.74,1,0.61,1,0.69
1778275797.352323,61,0.76,62,0.78,2,0.66,2,0.64
1778275797.4538183,61,0.77,61,0.76,1,0.56,1,0.52
1778275797.5555184,63,0.78,62,0.73,1,0.5,1,0.6
1778275797.6678295,64,0.8,62,0.76,2,0.6,2,0.7
1778275797.7741616,64,0.79,64,0.79,1,0.48,1,0.65
1778275797.8839955,64,0.8,64,0.75,2,0.59,1,0.65
1778275797.9987175,64,0.77,64,0.77,1,0.57,1,0.7
1778275798.1053994,64,0.8,64,0.77,1,0.62,2,0.65
1778275798.2238646,61,0.71,62,0.66,2,0.64,1,0.6
1778275798.3273532,61,0.8,62,0.79,3,0.55,2,0.52
1778275798.4371624,61,0.78,60,0.78,9,0.73,10,0.71
1778275798.5414865,63,0.78,62,0.78,4,0.81,1,0.63
1778275798.6477168,63,0.78,64,0.81,1,0.73,1,0.67
1778275798.7661579,64,0.78,63,0.77,1,0.72,1,0.65
1778275798.8782556,64,0.79,64,0.79,1,0.72,1,0.64
1778275798.9818058,64,0.79,64,0.79,1,0.74,1,0.65
1778275799.093598,64,0.77,64,0.74,1,0.77,1,0.61
1778275799.1990128,64,0.77,64,0.72,1,0.67,1,0.59
1778275799.3063889,64,0.67,64,0.66,1,0.6,1,0.54
1778275799.4454892,58,0.77,64,0.79,1,0.54,1,0.56
1778275799.550636,60,0.8,58,0.75,1,0.61,2,0.59
1778275799.6537638,59,0.8,59,0.73,1,0.56,2,0.65
1778275799.7581441,59,0.79,60,0.78,2,0.59,3,0.69
1778275799.8641927,58,0.78,59,0.74,2,0.61,1,0.74
1778275799.9661653,57,0.76,57,0.73,1,0.6,2,0.69
1778275800.073191,59,0.79,58,0.8,2,0.61,2,0.65
1778275800.1844246,60,0.77,59,0.72,1,0.62,1,0.73
1778275800.2886238,61,0.77,60,0.77,2,0.73,1,0.71
