Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1777494654.9182658,1,0.07,1,0.07,2,0.02,1,0.03
1777494655.0279775,4,0.24,4,0.27,1,0.08,1,0.18
1777494655.132762,5,0.4,5,0.39,1,0.19,1,0.16
1777494655.2343917,6,0.52,6,0.51,1,0.27,1,0.18
1777494655.3446915,8,0.59,8,0.55,1,0.28,1,0.22
1777494655.4464288,9,0.65,10,0.59,1,0.27,1,0.29
1777494655.5478697,10,0.66,11,0.66,1,0.32,1,0.27
1777494655.6500165,12,0.7,12,0.67,1,0.29,1,0.29
1777494655.7513933,14,0.73,14,0.71,1,0.27,1,0.31
1777494655.8532946,15,0.72,15,0.73,1,0.23,1,0.35
1777494655.9575417,17,0.71,17,0.75,1,0.19,1,0.41
1777494656.0591705,17,0.73,18,0.73,1,0.24,1,0.39
1777494656.1629672,19,0.75,19,0.75,1,0.33,1,0.31
1777494656.2645211,20,0.73,20,0.73,1,0.27,1,0.32
1777494656.368673,22,0.75,21,0.75,1,0.25,1,0.36
1777494656.4703763,24,0.76,24,0.73,1,0.31,1,0.28
1777494656.5751739,25,0.77,25,0.71,1,0.35,1,0.27
1777494656.6768272,27,0.74,26,0.74,1,0.28,1,0.36
1777494656.7852473,27,0.75,27,0.74,1,0.33,1,0.31
1777494656.8873205,29,0.76,30,0.73,1,0.26,1,0.36
1777494656.9901245,30,0.77,31,0.71,1,0.28,1,0.28
1777494657.091772,31,0.78,31,0.71,1,0.34,1,0.27
1777494657.195571,33,0.78,33,0.7,1,0.34,1,0.29
1777494657.2992792,36,0.78,36,0.72,1,0.34,1,0.3
1777494657.40305,36,0.75,36,0.74,1,0.3,1,0.31
1777494657.5054626,37,0.73,37,0.76,1,0.38,1,0.29
1777494657.6070738,38,0.75,39,0.74,1,0.34,1,0.23
1777494657.71085,41,0.76,40,0.75,1,0.27,1,0.33
1777494657.812554,41,0.71,41,0.77,1,0.32,1,0.3
1777494657.914809,43,0.73,43,0.71,1,0.3,1,0.35
1777494658.017124,44,0.75,44,0.7,1,0.31,1,0.31
1777494658.1219318,45,0.76,45,0.69,1,0.35,1,0.32
1777494658.2263434,47,0.76,48,0.69,1,0.28,1,0.36
1777494658.3282616,49,0.81,49,0.75,1,0.3,1,0.28
1777494658.4324834,49,0.77,49,0.76,1,0.34,1,0.3
1777494658.539594,51,0.77,51,0.73,1,0.3,1,0.31
1777494658.6442387,53,0.77,54,0.71,1,0.35,1,0.28
1777494658.7513206,54,0.74,54,0.73,1,0.4,1,0.23
1777494658.8571665,55,0.71,55,0.74,1,0.38,1,0.26
1777494658.9595659,57,0.74,57,0.79,1,0.37,1,0.28
1777494659.0672517,60,0.78,60,0.75,1,0.39,1,0.26
1777494659.172434,60,0.77,60,0.73,1,0.37,1,0.22
