Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1778263188.1544578,1,0.0,1,0.01,1,0.02,1,0.03
1778263188.2682018,1,0.01,1,0.1,5,0.32,5,0.36
1778263188.3773038,1,0.04,1,0.1,6,0.58,6,0.6
1778263188.4865298,0,0.02,1,0.14,8,0.72,9,0.74
1778263188.5905042,1,0.05,1,0.13,11,0.87,10,0.85
1778263188.6933863,1,0.04,1,0.19,13,0.98,13,0.97
1778263188.8027432,1,0.06,1,0.17,15,1.04,15,1.06
1778263188.9123337,1,0.11,1,0.15,17,1.11,17,1.09
1778263189.0616283,1,0.1,1,0.13,20,1.08,20,1.07
1778263189.1643348,1,0.1,1,0.16,23,1.16,22,1.19
1778263189.2675128,1,0.11,1,0.15,25,1.15,25,1.17
1778263189.3716872,1,0.11,1,0.14,26,1.17,27,1.19
1778263189.4798965,0,0.08,1,0.16,28,1.21,28,1.18
1778263189.58811,1,0.12,1,0.15,32,1.2,33,1.18
1778263189.6906366,1,0.12,1,0.14,33,1.18,33,1.2
1778263189.7978222,0,0.08,1,0.17,36,1.21,35,1.2
1778263189.9063108,1,0.09,1,0.18,38,1.17,38,1.16
1778263190.0142853,1,0.1,0,0.13,40,1.11,40,1.17
1778263190.148216,1,0.15,1,0.12,42,1.06,42,1.13
1778263190.256578,1,0.14,1,0.11,44,1.1,44,1.14
1778263190.3609731,1,0.17,0,0.08,46,1.13,48,1.17
1778263190.4663012,1,0.15,1,0.09,49,1.16,49,1.18
1778263190.5748725,1,0.17,1,0.1,54,1.16,53,1.18
1778263190.679152,1,0.15,1,0.1,51,1.15,52,1.19
1778263190.7851906,1,0.14,1,0.11,54,1.16,55,1.2
1778263190.8946235,1,0.16,0,0.07,58,1.2,58,1.19
1778263191.0207121,1,0.14,1,0.08,59,1.2,60,1.13
1778263191.151773,1,0.16,1,0.11,63,1.16,62,1.11
1778263191.2654512,1,0.14,1,0.14,64,1.15,64,1.08
1778263191.368336,1,0.13,1,0.13,64,1.17,64,1.13
1778263191.469782,1,0.16,1,0.1,64,1.17,64,1.14
1778263191.5720277,1,0.15,1,0.1,64,1.19,64,1.17
1778263191.6731994,1,0.14,1,0.11,64,1.18,64,1.16
1778263191.7744215,1,0.14,1,0.14,60,1.17,64,1.19
1778263191.876142,1,0.13,0,0.1,64,1.19,63,1.18
1778263191.989377,1,0.12,1,0.13,61,0.99,62,1.19
1778263192.1319594,1,0.09,2,0.17,64,1.03,64,1.15
1778263192.233494,1,0.06,1,0.19,64,1.17,64,1.22
1778263192.3350124,1,0.11,1,0.16,64,1.23,64,1.2
1778263192.4369404,1,0.15,0,0.12,64,1.24,64,1.21
