Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1777569183.3667915,1,0.0,1,0.01,1,0.03,1,0.03
1777569183.4688032,1,0.01,1,0.02,1,0.02,1,0.02
1777569183.5709875,1,0.01,1,0.02,1,0.02,1,0.02
1777569183.6741128,1,0.01,1,0.02,1,0.02,1,0.01
1777569183.7958188,1,0.01,1,0.04,1,0.04,1,0.04
1777569183.93871,1,0.08,2,0.15,2,0.22,2,0.13
1777569184.0690484,2,0.14,1,0.21,1,0.21,1,0.2
1777569184.1857848,1,0.22,2,0.21,1,0.24,0,0.14
1777569184.291805,1,0.25,1,0.25,2,0.33,2,0.23
1777569184.4024339,1,0.3,1,0.33,3,0.33,3,0.28
1777569184.5267253,2,0.27,1,0.26,3,0.31,3,0.31
1777569184.640905,1,0.31,2,0.4,1,0.31,2,0.37
1777569184.755012,1,0.34,1,0.4,3,0.37,1,0.35
1777569184.876868,1,0.32,1,0.34,1,0.4,1,0.36
1777569185.0012548,2,0.34,1,0.27,1,0.42,1,0.34
1777569185.1221957,1,0.3,1,0.36,1,0.35,1,0.35
1777569185.2451391,2,0.32,1,0.34,1,0.33,1,0.39
1777569185.3590994,1,0.29,2,0.36,1,0.32,1,0.36
1777569185.4818275,2,0.31,1,0.34,2,0.37,1,0.37
1777569185.5928159,1,0.38,1,0.33,1,0.45,1,0.38
1777569185.7249477,2,0.4,2,0.28,1,0.42,1,0.37
1777569185.8522418,1,0.33,1,0.2,1,0.32,1,0.29
1777569185.9648736,3,0.39,2,0.39,2,0.44,2,0.36
1777569186.095416,1,0.38,1,0.38,3,0.44,2,0.36
1777569186.225796,1,0.37,2,0.32,1,0.42,2,0.3
1777569186.3410816,2,0.38,2,0.41,1,0.44,1,0.27
1777569186.4587154,1,0.36,1,0.35,1,0.4,2,0.31
1777569186.5754826,2,0.4,2,0.34,3,0.43,2,0.37
1777569186.7028487,2,0.42,1,0.26,1,0.35,2,0.34
1777569186.8140166,2,0.38,2,0.31,3,0.53,4,0.36
1777569186.93008,2,0.39,2,0.28,2,0.46,2,0.34
1777569187.0514252,2,0.42,2,0.23,1,0.49,1,0.33
1777569187.1807096,3,0.45,2,0.32,1,0.43,1,0.31
1777569187.2939682,2,0.41,1,0.29,2,0.42,1,0.31
1777569187.41179,2,0.41,3,0.32,1,0.44,2,0.39
1777569187.538747,1,0.37,2,0.36,1,0.39,2,0.41
1777569187.647879,2,0.35,2,0.41,1,0.4,1,0.45
1777569187.7747078,2,0.33,2,0.35,1,0.36,1,0.37
1777569187.8863006,1,0.33,1,0.3,1,0.41,2,0.41
1777569188.0147762,1,0.39,1,0.32,1,0.4,1,0.37
1777569188.1294286,1,0.36,1,0.32,1,0.37,1,0.32
