Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1777545871.8701472,1,0.02,1,0.09,1,0.13,1,0.12
1777545871.972884,2,0.11,2,0.1,3,0.19,3,0.16
1777545872.0745053,1,0.11,1,0.14,3,0.24,2,0.25
1777545872.1767802,1,0.15,1,0.16,2,0.3,3,0.31
1777545872.281517,1,0.17,1,0.18,3,0.35,3,0.35
1777545872.3830245,1,0.19,1,0.2,4,0.41,3,0.35
1777545872.4923472,1,0.19,1,0.2,3,0.42,3,0.37
1777545872.593903,1,0.21,1,0.21,3,0.43,3,0.4
1777545872.6966636,1,0.21,1,0.21,3,0.44,3,0.42
1777545872.8019454,1,0.21,1,0.22,3,0.44,2,0.43
1777545872.9047155,1,0.22,1,0.22,3,0.44,3,0.44
1777545873.0068946,1,0.22,1,0.22,2,0.41,2,0.44
1777545873.1116407,1,0.22,1,0.22,3,0.42,3,0.38
1777545873.2136984,1,0.19,1,0.19,3,0.4,3,0.4
1777545873.3215222,1,0.2,1,0.2,3,0.38,3,0.38
1777545873.4231906,1,0.17,1,0.17,3,0.37,3,0.4
1777545873.5339046,1,0.18,1,0.18,3,0.39,3,0.41
1777545873.657958,1,0.21,1,0.21,3,0.41,3,0.4
1777545873.7723148,1,0.21,1,0.21,3,0.38,4,0.43
1777545873.8754067,1,0.18,1,0.21,3,0.37,3,0.44
1777545873.9777248,1,0.19,1,0.18,3,0.39,3,0.41
1777545874.0803769,1,0.2,1,0.2,3,0.41,3,0.43
1777545874.1865714,1,0.21,1,0.2,3,0.42,3,0.43
1777545874.2876678,1,0.21,1,0.21,3,0.43,3,0.44
1777545874.390728,1,0.22,1,0.22,3,0.44,3,0.44
1777545874.4974372,1,0.22,1,0.22,3,0.44,3,0.44
1777545874.598949,1,0.22,1,0.22,3,0.45,3,0.45
1777545874.7004347,1,0.22,1,0.22,2,0.42,2,0.49
1777545874.8122435,1,0.22,1,0.22,4,0.42,3,0.46
1777545874.9136667,1,0.19,1,0.19,1,0.33,1,0.4
1777545875.0152407,1,0.2,1,0.23,3,0.4,3,0.45
1777545875.1172383,1,0.21,1,0.2,3,0.42,2,0.38
1777545875.230334,1,0.21,1,0.2,3,0.42,3,0.39
1777545875.3387306,1,0.21,1,0.17,2,0.39,3,0.4
1777545875.448859,1,0.21,1,0.22,3,0.43,2,0.44
1777545875.5560808,1,0.18,1,0.18,1,0.37,2,0.41
1777545875.661018,1,0.16,1,0.23,2,0.39,3,0.39
1777545875.763732,1,0.18,1,0.23,3,0.41,3,0.41
1777545875.8672264,1,0.19,1,0.23,3,0.42,3,0.42
1777545875.9688454,1,0.2,1,0.23,3,0.43,4,0.44
1777545876.070506,1,0.21,1,0.23,3,0.47,3,0.41
1777545876.1747425,1,0.21,1,0.23,3,0.47,3,0.42
1777545876.2765021,1,0.22,1,0.23,3,0.46,3,0.44
1777545876.3784356,1,0.22,1,0.23,3,0.46,3,0.44
1777545876.480147,1,0.22,1,0.23,3,0.46,3,0.45
1777545876.5863209,1,0.22,1,0.22,2,0.42,2,0.41
1777545876.693245,1,0.22,1,0.22,3,0.39,3,0.42
1777545876.7962866,1,0.19,1,0.19,3,0.41,3,0.36
1777545876.8986616,1,0.17,1,0.17,2,0.39,3,0.39
1777545877.0082176,1,0.18,1,0.18,3,0.37,3,0.37
1777545877.1093352,1,0.19,1,0.19,3,0.4,2,0.4
1777545877.2104354,1,0.2,1,0.21,3,0.42,3,0.42
1777545877.3115811,1,0.21,1,0.21,3,0.46,3,0.4
1777545877.413706,1,0.22,1,0.22,3,0.46,3,0.42
1777545877.5173466,1,0.22,1,0.22,3,0.46,3,0.43
1777545877.619413,1,0.22,1,0.22,3,0.46,3,0.44
1777545877.721034,1,0.22,1,0.22,3,0.46,2,0.45
1777545877.824356,1,0.22,1,0.22,2,0.46,2,0.45
1777545877.925903,1,0.23,1,0.23,3,0.43,1,0.42
1777545878.0304132,1,0.19,1,0.19,3,0.4,3,0.39
1777545878.1343799,1,0.2,1,0.17,2,0.38,2,0.38
1777545878.2403243,1,0.17,1,0.18,3,0.37,3,0.36
1777545878.347014,1,0.19,1,0.19,3,0.39,3,0.39
1777545878.45272,1,0.2,1,0.2,2,0.44,2,0.37
1777545878.5543156,1,0.21,1,0.21,3,0.44,3,0.4
1777545878.656022,1,0.21,1,0.21,3,0.45,3,0.42
1777545878.7597592,1,0.22,1,0.22,3,0.45,3,0.43
1777545878.8637803,1,0.22,1,0.22,3,0.45,3,0.44
1777545878.968711,1,0.22,1,0.22,3,0.45,3,0.44
1777545879.0718825,1,0.22,1,0.22,3,0.48,2,0.41
1777545879.1786518,1,0.22,1,0.22,3,0.47,3,0.42
1777545879.283233,1,0.22,1,0.22,3,0.46,3,0.43
1777545879.3853414,1,0.22,1,0.22,3,0.43,2,0.4
1777545879.487796,1,0.19,1,0.19,3,0.37,3,0.42
1777545879.5918064,1,0.2,1,0.2,3,0.36,3,0.39
1777545879.693163,1,0.17,1,0.17,3,0.36,3,0.38
1777545879.7961965,1,0.19,1,0.19,3,0.39,2,0.4
1777545879.9105287,1,0.19,1,0.19,3,0.39,3,0.4
1777545880.0129857,1,0.2,1,0.2,2,0.41,2,0.42
1777545880.1154747,1,0.21,1,0.21,2,0.43,3,0.43
1777545880.216938,1,0.22,1,0.22,3,0.44,2,0.47
1777545880.3627222,1,0.2,1,0.2,2,0.38,2,0.43
1777545880.4673624,1,0.21,1,0.21,3,0.4,3,0.43
1777545880.5698895,1,0.21,1,0.21,3,0.42,3,0.44
1777545880.6748958,1,0.21,1,0.21,3,0.43,3,0.44
1777545880.7764523,1,0.22,1,0.22,3,0.43,4,0.45
1777545880.8817132,1,0.22,1,0.22,3,0.44,3,0.45
1777545880.984306,1,0.22,1,0.22,3,0.44,3,0.45
1777545881.087477,1,0.22,1,0.22,3,0.44,3,0.45
1777545881.1889129,1,0.22,1,0.22,2,0.45,3,0.46
1777545881.2910414,1,0.23,1,0.23,3,0.42,2,0.46
1777545881.39673,1,0.22,1,0.22,2,0.42,3,0.39
1777545881.4991262,1,0.19,1,0.19,2,0.37,3,0.41
1777545881.6043823,1,0.17,1,0.2,2,0.39,2,0.38
1777545881.7086124,1,0.18,1,0.17,3,0.37,3,0.4
1777545881.8147914,1,0.19,1,0.19,3,0.4,3,0.38
