Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1778283417.1014867,1,0.06,1,0.12,1,0.19,2,0.19
1778283417.2250543,3,0.27,3,0.26,2,0.33,2,0.33
1778283417.3271906,3,0.43,3,0.39,1,0.47,1,0.47
1778283417.4341276,3,0.4,4,0.5,2,0.43,2,0.42
1778283417.5383246,3,0.48,2,0.58,2,0.63,3,0.6
1778283417.6445835,3,0.57,4,0.64,2,0.67,2,0.75
1778283417.754931,4,0.62,4,0.64,1,0.72,1,0.71
1778283417.857482,4,0.64,4,0.68,2,0.74,2,0.7
1778283417.9687152,4,0.67,4,0.73,2,0.83,1,0.65
1778283418.070466,4,0.67,5,0.72,1,0.72,1,0.62
1778283418.1731684,5,0.68,3,0.71,1,0.78,2,0.78
1778283418.2807562,5,0.7,5,0.75,1,0.74,1,0.8
1778283418.4117105,5,0.65,5,0.69,1,0.62,1,0.69
1778283418.5237322,5,0.67,5,0.67,3,0.72,4,0.83
1778283418.6253288,5,0.71,4,0.68,1,0.74,1,0.85
1778283418.7267847,6,0.71,5,0.71,1,0.76,1,0.77
1778283418.829039,6,0.7,5,0.71,1,0.7,2,0.71
1778283418.9326043,6,0.76,6,0.7,2,0.76,2,0.83
1778283419.0382059,6,0.76,6,0.69,1,0.76,1,0.75
1778283419.1397023,6,0.77,7,0.69,1,0.81,1,0.76
1778283419.245328,6,0.74,7,0.71,1,0.76,1,0.76
1778283419.3473666,7,0.76,7,0.71,1,0.77,2,0.74
1778283419.4621596,7,0.77,7,0.71,2,0.75,1,0.73
1778283419.5656462,7,0.71,8,0.7,1,0.76,1,0.68
1778283419.6701546,7,0.76,8,0.72,2,0.87,1,0.71
1778283419.772974,8,0.77,8,0.71,1,0.84,1,0.67
1778283419.8821719,8,0.76,8,0.72,1,0.81,1,0.69
1778283419.9843996,8,0.81,8,0.71,2,0.88,1,0.69
1778283420.0941708,8,0.76,8,0.72,1,0.8,2,0.67
1778283420.2022352,8,0.76,8,0.7,2,0.79,2,0.69
1778283420.307421,8,0.76,8,0.76,2,0.82,1,0.68
1778283420.4113533,8,0.73,8,0.73,1,0.77,1,0.71
1778283420.5159588,9,0.78,9,0.71,1,0.77,1,0.73
1778283420.622329,8,0.78,9,0.7,1,0.8,1,0.71
1778283420.7301195,9,0.74,9,0.75,1,0.76,2,0.75
1778283420.8354027,8,0.72,8,0.72,1,0.73,2,0.73
1778283420.9476936,9,0.62,8,0.6,1,0.63,2,0.63
1778283421.0644293,9,0.71,9,0.66,3,0.62,3,0.62
1778283421.1715224,9,0.79,9,0.76,4,0.76,4,0.7
1778283421.2731817,9,0.79,8,0.74,5,0.87,6,0.83
1778283421.376333,8,0.76,9,0.72,2,0.85,1,0.75
1778283421.4782395,9,0.77,10,0.74,1,0.87,1,0.76
1778283421.582976,9,0.77,9,0.66,1,0.81,1,0.77
1778283421.695807,10,0.76,9,0.74,1,0.81,2,0.75
1778283421.8034043,10,0.76,10,0.74,1,0.83,1,0.72
1778283421.9088788,10,0.76,10,0.72,2,0.84,1,0.7
1778283422.0152972,11,0.73,10,0.77,1,0.82,1,0.72
1778283422.1184318,11,0.72,11,0.77,2,0.84,1,0.67
1778283422.2223113,10,0.74,10,0.74,2,0.82,1,0.64
1778283422.329837,11,0.71,11,0.75,1,0.77,1,0.71
1778283422.4320803,11,0.71,11,0.69,1,0.61,1,0.56
1778283422.5381982,11,0.62,11,0.68,2,0.62,2,0.59
1778283422.6416135,11,0.67,11,0.68,2,0.81,2,0.78
1778283422.7457426,9,0.71,9,0.68,1,0.8,2,0.88
1778283422.8481538,9,0.73,8,0.68,2,0.8,2,0.86
1778283422.9527907,11,0.74,11,0.68,1,0.76,1,0.83
1778283423.0581079,11,0.72,12,0.74,1,0.76,1,0.78
1778283423.1649938,12,0.74,12,0.75,1,0.73,2,0.81
1778283423.2673354,12,0.75,12,0.73,1,0.75,1,0.8
1778283423.4007466,12,0.76,12,0.67,1,0.71,1,0.72
1778283423.5120716,12,0.66,12,0.69,2,0.74,1,0.75
1778283423.6175113,13,0.73,13,0.78,1,0.75,2,0.79
1778283423.7211828,13,0.75,12,0.81,1,0.79,1,0.82
1778283423.827061,13,0.75,13,0.77,1,0.72,1,0.81
1778283423.9327252,13,0.76,13,0.74,2,0.74,1,0.79
1778283424.034511,13,0.74,14,0.76,1,0.72,1,0.8
1778283424.1391797,14,0.75,13,0.73,2,0.74,1,0.72
1778283424.243086,14,0.73,13,0.75,1,0.72,1,0.77
1778283424.3468769,14,0.74,14,0.73,1,0.8,2,0.74
1778283424.4734876,14,0.72,14,0.7,2,0.67,2,0.6
1778283424.599928,14,0.75,14,0.69,3,0.72,2,0.67
1778283424.7268956,14,0.58,0,0.48,0,0.5,1,0.52
1778283424.8286154,14,0.79,14,0.85,4,0.9,4,0.88
1778283424.930228,13,0.79,14,0.9,4,0.9,3,0.96
1778283425.0314739,15,0.79,15,0.87,2,0.8,3,0.84
1778283425.1332011,14,0.76,13,0.79,2,0.77,3,0.86
1778283425.234646,15,0.81,15,0.79,2,0.74,1,0.81
1778283425.3379867,15,0.8,15,0.73,2,0.79,1,0.8
1778283425.4512753,16,0.75,16,0.72,1,0.61,1,0.59
1778283425.5567527,15,0.72,16,0.77,2,0.79,3,0.78
1778283425.6596723,15,0.75,15,0.81,1,0.83,1,0.88
1778283425.7644491,16,0.75,15,0.77,1,0.81,2,0.82
1778283425.8696735,14,0.73,13,0.77,1,0.73,2,0.84
1778283425.9756875,16,0.74,16,0.74,1,0.74,2,0.82
1778283426.0799453,16,0.72,16,0.75,1,0.79,1,0.74
1778283426.183847,17,0.71,17,0.76,2,0.79,1,0.72
1778283426.2905061,16,0.72,17,0.73,2,0.78,1,0.76
1778283426.399507,17,0.73,16,0.77,2,0.67,2,0.6
1778283426.5057757,16,0.71,17,0.77,2,0.67,3,0.71
1778283426.6083417,16,0.74,16,0.74,5,0.84,1,0.74
1778283426.712349,17,0.75,17,0.72,2,0.89,1,0.75
1778283426.8173032,17,0.73,18,0.74,2,0.85,1,0.72
1778283426.9232352,17,0.77,18,0.72,2,0.89,1,0.64
1778283427.0376205,18,0.75,17,0.72,2,0.81,1,0.69
