Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1777482451.5086496,0,0.0,1,0.01,1,0.03,2,0.04
1777482451.6164653,2,0.16,2,0.17,3,0.28,4,0.22
1777482451.7242138,4,0.34,4,0.34,7,0.52,6,0.51
1777482451.8283958,7,0.47,6,0.47,9,0.7,10,0.69
1777482451.930136,8,0.57,8,0.57,11,0.87,11,0.83
1777482452.0370524,10,0.63,10,0.66,13,0.93,13,0.91
1777482452.1386957,11,0.68,11,0.7,15,1.0,16,1.04
1777482452.2456384,12,0.7,12,0.69,18,1.03,18,1.02
1777482452.3503392,15,0.72,15,0.75,20,1.02,20,1.12
1777482452.4577622,16,0.73,17,0.75,23,1.01,22,1.11
1777482452.5689013,19,0.76,18,0.78,24,1.05,24,1.15
1777482452.6743746,20,0.77,20,0.77,26,1.07,27,1.17
1777482452.7797859,22,0.77,22,0.77,28,1.14,29,1.15
1777482452.8867874,23,0.76,22,0.77,29,1.09,30,1.13
1777482452.9885318,23,0.77,24,0.78,30,1.11,31,1.17
1777482453.0953374,25,0.77,25,0.77,32,1.11,32,1.14
1777482453.2001832,25,0.77,26,0.77,34,1.14,34,1.2
1777482453.3045938,27,0.77,27,0.77,35,1.13,35,1.14
1777482453.4074109,28,0.81,29,0.78,39,1.13,40,1.17
1777482453.5159295,32,0.79,32,0.8,44,1.15,44,1.14
1777482453.6223369,35,0.78,36,0.79,47,1.13,47,1.16
1777482453.7258496,37,0.78,37,0.79,49,1.16,49,1.15
1777482453.830067,38,0.78,39,0.79,51,1.15,52,1.17
1777482453.9380553,40,0.77,41,0.78,54,1.13,54,1.18
1777482454.0469763,43,0.8,42,0.8,56,1.17,56,1.14
1777482454.15211,44,0.79,43,0.79,58,1.19,59,1.13
1777482454.2607367,46,0.81,46,0.81,60,1.15,61,1.18
1777482454.369881,47,0.79,47,0.79,63,1.16,63,1.14
1777482454.4748595,49,0.78,50,0.79,64,1.17,64,1.13
1777482454.5783541,51,0.82,51,0.78,64,1.19,64,1.13
1777482454.690554,53,0.76,53,0.77,64,1.14,64,1.13
1777482454.7929492,53,0.8,54,0.81,64,1.21,64,1.17
1777482454.8987014,55,0.79,55,0.8,64,1.18,64,1.15
1777482455.0033262,55,0.79,55,0.79,64,1.22,64,1.14
1777482455.116912,56,0.77,56,0.77,64,1.19,64,1.14
1777482455.2277803,57,0.79,58,0.82,64,1.18,64,1.14
1777482455.3333135,58,0.78,58,0.77,64,1.13,64,1.13
1777482455.439548,60,0.81,60,0.8,64,1.12,64,1.18
1777482455.543239,60,0.8,61,0.8,64,1.12,64,1.16
1777482455.6519635,62,0.79,62,0.78,64,1.14,64,1.14
1777482455.7533357,64,0.82,63,0.82,64,1.21,64,1.21
1777482455.8671777,64,0.79,64,0.79,64,1.15,64,1.15
1777482455.9708958,64,0.79,64,0.79,64,1.17,64,1.17
1777482456.077746,64,0.78,64,0.81,64,1.21,64,1.18
1777482456.1901383,64,0.79,64,0.78,64,1.19,64,1.17
1777482456.3025038,64,0.77,64,0.77,64,1.17,64,1.16
1777482456.4039924,64,0.78,64,0.78,64,1.16,64,1.16
1777482456.5083218,64,0.78,64,0.78,64,1.18,64,1.18
1777482456.6129768,64,0.81,64,0.81,64,1.19,64,1.16
1777482456.7201853,64,0.76,64,0.76,64,1.22,64,1.14
1777482456.8319929,64,0.81,64,0.81,64,1.2,64,1.11
1777482456.9427848,64,0.79,64,0.79,64,1.12,64,1.15
1777482457.0486772,64,0.78,64,0.78,64,1.18,64,1.14
1777482457.1641643,64,0.79,64,0.79,64,1.19,64,1.1
1777482457.2666469,64,0.76,64,0.79,64,1.21,64,1.14
1777482457.3776934,64,0.78,64,0.8,64,1.16,64,1.18
1777482457.4844327,64,0.81,64,0.79,64,1.17,64,1.15
1777482457.5894053,64,0.8,64,0.79,64,1.12,64,1.17
1777482457.6937933,64,0.79,64,0.78,64,1.18,64,1.15
1777482457.8038092,64,0.78,64,0.77,64,1.18,64,1.16
1777482457.9138486,64,0.8,64,0.79,64,1.14,64,1.16
1777482458.016431,64,0.79,64,0.79,64,1.17,64,1.15
1777482458.1312017,64,0.8,64,0.8,64,1.18,64,1.14
1777482458.2386892,64,0.79,64,0.78,64,1.15,64,1.09
1777482458.3433962,64,0.78,64,0.78,64,1.18,64,1.13
1777482458.4518318,64,0.8,64,0.8,64,1.18,64,1.15
1777482458.5622928,64,0.78,64,0.78,64,1.14,64,1.18
1777482458.668678,64,0.78,64,0.81,64,1.19,64,1.16
1777482458.7833695,64,0.79,64,0.78,64,1.17,64,1.11
