Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1778264574.657805,1,0.03,1,0.03,1,0.01,1,0.01
1778264574.7616382,1,0.09,1,0.06,2,0.11,2,0.11
1778264574.8670511,3,0.29,4,0.27,6,0.44,5,0.41
1778264574.9754622,5,0.4,5,0.41,10,0.66,10,0.64
1778264575.0842955,6,0.5,6,0.45,9,0.75,8,0.61
1778264575.19285,6,0.58,5,0.57,9,0.88,9,0.78
1778264575.305283,1,0.59,2,0.65,5,0.99,8,0.95
1778264575.4234006,2,0.62,2,0.63,3,1.01,8,0.99
1778264575.5411856,2,0.58,2,0.59,2,1.06,8,1.05
1778264575.651615,3,0.6,3,0.66,2,1.03,6,1.11
1778264575.764561,1,0.54,2,0.59,4,0.94,4,1.05
1778264575.8721418,1,0.48,1,0.54,4,0.91,4,1.03
1778264576.0405312,1,0.42,1,0.42,3,0.81,2,0.86
1778264576.1985836,8,0.45,5,0.45,10,0.78,11,0.87
1778264576.299839,11,0.45,11,0.55,21,0.93,22,0.99
1778264576.4033053,2,0.48,2,0.59,22,0.85,6,1.03
1778264576.505135,2,0.48,2,0.65,7,0.94,7,1.06
1778264576.606821,1,0.5,1,0.7,2,0.86,2,1.08
1778264576.7095253,1,0.52,1,0.62,2,0.81,2,1.06
1778264576.8187485,1,0.46,1,0.6,2,0.72,2,0.94
1778264576.9477227,1,0.49,1,0.55,3,0.72,4,0.93
1778264577.0678158,3,0.48,1,0.47,4,0.77,3,0.88
1778264577.1819534,3,0.46,2,0.61,4,0.84,4,0.95
1778264577.2834163,2,0.56,2,0.6,2,0.93,2,1.08
1778264577.3847275,1,0.6,1,0.55,2,0.96,1,1.03
1778264577.4863563,1,0.59,1,0.49,1,0.88,2,0.99
1778264577.5894096,1,0.58,2,0.48,2,0.85,2,0.97
1778264577.6931279,1,0.58,2,0.5,3,0.9,4,0.98
1778264577.7982907,2,0.57,2,0.52,2,0.93,2,0.95
1778264577.9029872,1,0.6,1,0.53,2,0.95,2,0.93
1778264578.0369577,1,0.47,1,0.45,2,0.79,2,0.76
1778264578.1484263,3,0.46,4,0.44,4,0.84,3,0.68
1778264578.2501786,2,0.56,3,0.58,2,1.0,7,0.86
1778264578.3517635,2,0.63,2,0.65,2,1.07,6,1.04
1778264578.453018,2,0.62,2,0.62,3,1.13,3,1.07
1778264578.558023,2,0.63,2,0.67,3,1.12,3,1.08
1778264578.6606045,2,0.61,2,0.71,3,1.16,3,1.17
1778264578.7697337,1,0.62,1,0.69,2,1.19,3,1.17
1778264578.8800206,1,0.56,1,0.7,2,1.09,1,1.13
1778264578.9991622,1,0.54,2,0.67,2,0.97,2,1.06
1778264579.1047826,1,0.41,1,0.53,1,0.81,2,0.94
1778264579.212699,5,0.48,5,0.57,8,0.89,9,1.01
1778264579.3284311,12,0.61,11,0.64,18,1.01,18,1.07
1778264579.4471557,17,0.63,17,0.68,27,1.03,27,1.07
1778264579.5562947,19,0.66,19,0.7,32,1.1,32,1.1
1778264579.6618688,20,0.76,19,0.75,36,1.14,36,1.17
1778264579.7814114,16,0.74,16,0.73,36,1.14,37,1.17
1778264579.8888183,19,0.74,18,0.77,39,1.16,39,1.17
