Timestamp,src1_port2_qdepth,src1_port2_mbps,src1_port3_qdepth,src1_port3_mbps,src1_port4_qdepth,src1_port4_mbps,src1_port5_qdepth,src1_port5_mbps
1777582847.5576723,1,0.01,1,0.01,1,0.02,1,0.03
1777582847.6662784,2,0.14,2,0.07,1,0.18,2,0.19
1777582847.7696714,2,0.3,1,0.29,1,0.39,1,0.4
1777582847.8789384,2,0.34,2,0.42,2,0.56,2,0.6
1777582847.9868152,4,0.49,4,0.49,3,0.75,3,0.77
1777582848.0988529,7,0.56,7,0.59,4,0.9,5,0.88
1777582848.2063107,8,0.62,8,0.64,7,0.95,7,0.97
1777582848.3174033,12,0.66,12,0.7,10,1.04,9,1.06
1777582848.4271238,14,0.71,13,0.71,10,1.08,11,1.06
1777582848.5341265,15,0.73,16,0.7,12,1.11,12,1.13
1777582848.6446369,18,0.73,18,0.71,14,1.13,14,1.11
1777582848.7557936,20,0.73,20,0.78,16,1.16,17,1.15
1777582848.8688154,23,0.73,23,0.76,18,1.15,19,1.14
1777582848.9742618,25,0.74,25,0.76,22,1.17,22,1.2
1777582849.0866897,28,0.74,28,0.75,22,1.19,23,1.18
1777582849.199398,29,0.73,31,0.77,24,1.17,24,1.16
1777582849.307109,32,0.8,33,0.8,28,1.21,27,1.2
1777582849.4210873,36,0.78,35,0.74,31,1.15,31,1.18
1777582849.5275176,37,0.74,37,0.78,35,1.17,35,1.18
1777582849.6327872,40,0.75,40,0.78,39,1.18,40,1.23
1777582849.7449944,44,0.77,44,0.76,42,1.2,43,1.2
1777582849.857835,47,0.76,47,0.75,46,1.21,46,1.18
1777582849.9705737,50,0.78,51,0.74,51,1.19,51,1.16
1777582850.0787497,54,0.8,54,0.75,54,1.18,55,1.2
1777582850.187187,57,0.79,58,0.78,58,1.21,59,1.23
1777582850.2987974,61,0.74,61,0.76,62,1.19,62,1.2
1777582850.4038846,64,0.78,64,0.77,64,1.2,64,1.17
1777582850.5077322,64,0.75,64,0.8,64,1.21,64,1.19
1777582850.6153162,64,0.75,64,0.79,64,1.2,64,1.19
1777582850.7240527,64,0.78,64,0.78,64,1.23,64,1.22
1777582850.8360236,64,0.77,64,0.73,64,1.17,64,1.19
1777582850.9406965,64,0.77,64,0.78,64,1.22,64,1.2
1777582851.0489097,64,0.8,64,0.8,64,1.21,64,1.19
1777582851.1547074,64,0.79,64,0.79,64,1.21,64,1.2
1777582851.2668245,64,0.77,64,0.74,64,1.19,64,1.18
1777582851.370993,64,0.77,64,0.72,64,1.2,64,1.19
1777582851.4763167,64,0.8,64,0.74,64,1.2,64,1.2
1777582851.5909233,64,0.81,64,0.73,64,1.18,64,1.2
1777582851.7022874,64,0.78,64,0.73,64,1.2,64,1.22
