src1_port2_qdepth_max,src1_port2_mbps_mean,src1_port2_mbps_std,src1_port3_qdepth_max,src1_port3_mbps_mean,src1_port3_mbps_std,src1_port4_qdepth_max,src1_port4_mbps_mean,src1_port4_mbps_std,src1_port5_qdepth_max,src1_port5_mbps_mean,src1_port5_mbps_std,src1_port2_mbps_cv,src1_port2_load_util,src1_port3_mbps_cv,src1_port3_load_util,src1_port4_mbps_cv,src1_port4_load_util,src1_port5_mbps_cv,src1_port5_load_util,qdepth_max_imbalance,mbps_imbalance,total_qdepth_max,Total_Load_Mbps,Weight_Port2,Capacity_Port2,Weight_Port3,Capacity_Port3,Weight_Port4,Capacity_Port4,Weight_Port5,Capacity_Port5,Label_Latency_ms,Label_Latency_p99_ms,Label_Jitter_ms,Label_Loss_Rate,qdepth_p99_port2,qdepth_slope_port2,qdepth_cv_port2,qdepth_max_diff_port2,qdepth_danger_ratio_port2,qdepth_fft_max_port2,qdepth_fft_centroid_port2,mbps_slope_port2,qdepth_p99_port3,qdepth_slope_port3,qdepth_cv_port3,qdepth_max_diff_port3,qdepth_danger_ratio_port3,qdepth_fft_max_port3,qdepth_fft_centroid_port3,mbps_slope_port3,qdepth_p99_port4,qdepth_slope_port4,qdepth_cv_port4,qdepth_max_diff_port4,qdepth_danger_ratio_port4,qdepth_fft_max_port4,qdepth_fft_centroid_port4,mbps_slope_port4,qdepth_p99_port5,qdepth_slope_port5,qdepth_cv_port5,qdepth_max_diff_port5,qdepth_danger_ratio_port5,qdepth_fft_max_port5,qdepth_fft_centroid_port5,mbps_slope_port5,max_qdepth_p99,total_qdepth_p99,qdepth_oscillation,qdepth_fft_max_all
64,0.7158,0.1621,64,0.7016,0.1378,4,0.591,0.1406,4,0.5729,0.1288,0.2265,0.8948,0.1964,0.877,0.2379,0.4925,0.2248,0.4774,60,0.0639,136,3.6,2,0.8,2,0.8,1,1.2,1,1.2,1510.3404615384616,2230.76,40.88482915343104,25.15547263681592,64.0,0.6571932328617609,0.4254458513279777,53.0,0.6867469879518072,731.1769137670361,0.1562748353668718,0.003318920280424842,64.0,0.6107426220561694,0.4177495167211321,51.0,0.6506024096385542,654.3984693869398,0.13150570720769011,0.0034540951261491995,3.1799999999999926,0.005079551656101766,0.5715470972493704,3.0,0.0,12.362651401900889,0.2414862018774972,0.0027259560891650264,4.0,0.004323915872549443,0.5563647166845235,4.0,0.0,14.325531116025164,0.22090327292612466,0.0017881281222450827,64.0,135.18,0.49277679549575093,731.1769137670361
4,0.4081,0.0644,4,0.4022,0.0632,2,0.1933,0.0434,2,0.2109,0.0399,0.1578,0.5101,0.1571,0.5027,0.2245,0.1611,0.1892,0.1758,2,0.1017,12,1.2,7,0.8,7,0.8,4,1.2,4,1.2,43.231,97.94300000000013,22.4164351760424,0.0,4.0,-0.004549272116461369,0.3021466375611482,2.0,0.0,12.377888430421914,0.23193254539373964,0.0007561590145576694,4.0,-0.005921052631578962,0.30808784514731946,2.0,0.0,16.241546626578465,0.22717381137895187,0.0008852183650615898,2.0,-0.000573908174692048,0.20519567041703082,2.0,0.0,3.454546023805786,0.2752858031702291,0.0009955207166853306,2.0,1.3997760358335065e-05,0.19990432401716818,2.0,0.0,3.2038217590288713,0.2808383810309773,-0.0002712765957446806,4.0,12.0,0.2538336192856666,16.241546626578465
14,0.3908,0.1059,13,0.3741,0.1028,4,0.2641,0.0845,4,0.2616,0.0787,0.271,0.4885,0.2748,0.4676,0.32,0.2201,0.3008,0.218,10,0.0601,35,1.2,7,0.8,7,0.8,4,1.2,4,1.2,135.5429,684.0000000000005,49.0248319263039,0.3703703703703704,11.659999999999997,0.011465433300876323,0.8385825271121193,6.0,0.0,52.94661215437367,0.1695882092246966,0.0021239045764362206,12.219999999999999,0.0160662122687439,0.8389903535873671,6.0,0.0,51.15035846299586,0.17086308763327307,0.0021222005842258997,4.0,0.002945472249269715,0.6120457499239741,4.0,0.0,14.576846869423267,0.2546223555867397,0.0011774586173320337,4.0,0.003675754625121708,0.5706343687217235,4.0,0.0,14.323875625751013,0.26038245569649826,0.0011333982473222968,12.219999999999999,31.879999999999995,0.715063249836296,52.94661215437367
7,0.1088,0.0574,2,0.0991,0.0289,16,0.5115,0.1051,17,0.5265,0.119,0.5276,0.136,0.2916,0.1239,0.2055,0.4262,0.226,0.4388,15,0.2076,42,1.2,5,0.8,5,0.8,7,1.2,7,1.2,64.11060000000002,415.69000000000136,21.009881004378634,0.0,2.6000000000000227,0.002417432754511409,1.0546901680382754,6.0,0.0,16.517443018026903,0.23398527460398463,0.000490806945863126,1.1200000000000045,0.0011406196799455261,0.6588490200721255,1.0,0.0,9.031837038060557,0.262798405814386,8.648280558392928e-05,12.480000000000018,0.0001702417432754701,0.7131731738353538,12.0,0.0,38.30113073877188,0.20303704391530736,0.0008600612870275795,11.720000000000027,0.003166496424923392,0.7732062771572812,10.0,0.0,42.2493568455697,0.20142696979054558,0.0017909431392577457,12.480000000000018,27.920000000000073,0.799979659775759,42.2493568455697
13,0.4599,0.0848,14,0.4627,0.0991,2,0.1623,0.0365,2,0.1451,0.0436,0.1844,0.5749,0.2142,0.5784,0.2249,0.1352,0.3005,0.1209,12,0.1539,31,1.2,8,0.8,8,0.8,4,1.2,4,1.2,48.81120000000001,205.06000000000003,17.994775230057694,0.0,12.069999999999993,-0.015135642813278909,0.6192576615665791,7.0,0.0,39.24165461056364,0.16975882695774155,0.0005378752302857333,11.20999999999998,-0.013416175992486339,0.6090990501491216,7.0,0.0,41.41511117826753,0.1530832476846397,0.00078972654697829,2.0,-0.00020951486471841742,0.2799503121507033,1.0,0.0,4.281441644442782,0.2588367534887762,-3.2944406314343894e-05,2.0,0.0016038724126720436,0.4151332327181594,2.0,0.0,7.523860304303068,0.24088161850070275,0.0003915760575082185,12.069999999999993,27.279999999999973,0.4808600641461409,41.41511117826753
64,0.7432,0.1722,64,0.7252,0.1768,6,0.3808,0.1224,26,0.3769,0.1377,0.2317,0.929,0.2438,0.9065,0.3214,0.3173,0.3653,0.3141,58,0.1778,160,4.8,2,0.8,2,0.8,2,1.2,2,1.2,2588.663181818182,6074.869999999998,76.5206464843074,17.248603351955307,64.0,0.2432675395739689,0.35255701485272456,16.0,0.7176470588235294,686.2648425494319,0.13472123039686235,0.0031264412741840914,64.0,0.2165135821770568,0.36728412097075996,64.0,0.7411764705882353,560.2552638252429,0.17107976579994488,0.002973226499902285,5.159999999999997,0.011373851866327929,0.8211872030764793,5.0,0.0,30.02331184113321,0.2356803111805881,-0.0007174125464139137,18.43999999999997,0.008461989446941563,1.6056942835519483,25.0,0.0,59.495307716609446,0.25579664647055894,-0.001638069181160835,64.0,151.59999999999997,0.7866806556129781,686.2648425494319
64,0.7066,0.1176,64,0.7142,0.1133,3,0.3923,0.0918,4,0.4136,0.0767,0.1664,0.8832,0.1586,0.8928,0.234,0.3269,0.1854,0.3447,61,0.1539,135,2.4,4,0.8,4,0.8,2,1.2,2,1.2,731.7640625,1093.1,16.280318373590845,1.11731843575419,64.0,0.7839157097584063,0.5566994471501627,7.0,0.4777777777777778,1076.5838402927707,0.12324669986365515,0.002082314689056261,64.0,0.7808618347944188,0.5529177655989823,9.0,0.4777777777777778,1066.4149972748648,0.12263647952538376,0.0019406511091904332,3.0,-0.0038111701033049393,0.40768557718405185,2.0,0.0,9.21072575322771,0.22042234748520198,0.0011452442688397744,2.219999999999999,-0.004642548462773185,0.4116495137598382,3.0,0.0,10.221573634940857,0.23959954531376645,0.0006766267440424736,64.0,133.22,0.4822380759232588,1076.5838402927707
3,0.4025,0.0671,3,0.3967,0.0622,2,0.2037,0.0398,2,0.2071,0.0408,0.1667,0.5031,0.1568,0.4959,0.1954,0.1698,0.197,0.1726,1,0.0971,10,1.2,5,0.8,5,0.8,8,1.2,8,1.2,27.0594,86.57100000000004,19.68324513337048,0.0,3.0,0.0002834890036107823,0.2667752963141303,2.0,0.0,12.002669249285429,0.25310396086247,0.0013437378771149818,3.0,-0.002954253827101524,0.29755543954728425,2.0,0.0,10.145345657132053,0.24462838615606713,0.0004504491062636201,2.0,0.00011936379099400976,0.25530604088156744,1.0,0.0,6.169865624044702,0.2557707834105982,0.0001530840619498103,2.0,-0.00034317089910775077,0.3971947809062652,2.0,0.0,8.305055657876418,0.2745308970894343,0.0006100981767180944,3.0,10.0,0.3042078894123118,12.002669249285429
4,0.2052,0.0584,8,0.2098,0.0588,23,1.0352,0.2252,23,1.0285,0.2228,0.2846,0.2565,0.2803,0.2622,0.2175,0.8627,0.2166,0.8571,19,0.4122,58,2.4,5,0.8,5,0.8,6,1.2,6,1.2,85.33060606060606,564.819999999999,15.752538373519958,2.9329608938547485,3.1700000000000017,-6.0747190442434385e-05,0.5832528466969513,4.0,0.0,10.0,0.26955373418611417,0.0005410549762073513,6.340000000000003,-0.002166649792447094,0.8718327088398318,6.0,0.0,20.358338532754782,0.1991757826118435,0.0007492153487901187,21.340000000000003,0.052161587526576896,0.7492099461893332,6.0,0.0,203.43515085725727,0.10137214919050251,0.004646957578212011,21.340000000000003,0.053001923661030646,0.7878017835684277,8.0,0.0,195.64034752019987,0.11728215891961037,0.004446998076338967,21.340000000000003,52.19000000000001,0.7480243213236359,203.43515085725727
64,0.6714,0.1554,64,0.7136,0.1329,19,0.5418,0.1486,19,0.4921,0.1279,0.2315,0.8392,0.1862,0.892,0.2743,0.4515,0.2599,0.4101,45,0.0908,166,4.8,8,0.8,8,0.8,4,1.2,4,1.2,2348.4655319148937,4462.18,153.17126160915157,25.66995768688293,64.0,0.3057448880233692,0.34791960860779975,64.0,0.8333333333333334,527.857872631713,0.17601124902872023,-0.0007403988416646621,64.0,0.38150457137798915,0.2784489419446842,14.0,0.8717948717948718,538.6054473485957,0.12505331430714012,0.0015442785063038247,15.920000000000016,0.04520795660036167,1.6266382920596048,18.0,0.0,63.83018534241866,0.19333105580827045,-0.000290595480468897,15.15000000000002,0.026062545049886816,1.6028973766277117,16.0,0.0,39.76829855234419,0.2220810845363219,-0.00031436917512866775,64.0,159.07000000000005,0.9639760548099501,538.6054473485957
