mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
17.541219091415407,0.9677382890830916,0.36841907501220705,0.12539156335450205,1500,10,1,log2,,True,"{'n_estimators': 1500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None, 'bootstrap': True}",0.8519360224836485,0.8713474023330996,0.9503030944702106,0.8596677532505894,0.7469513544342807,0.8560411253943657,0.06488479537675935,46,0.9701293457778805,0.9648376236281111,0.9619043562356773,0.9707769324670974,0.9752569404816451,0.9685810397180823,0.004698470261091348
11.461120986938477,0.7493772333304104,0.08689336776733399,0.025053705580563197,400,20,2,0.4,50,True,"{'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_features': 0.4, 'max_depth': 50, 'bootstrap': True}",0.8371856844463779,0.8865586207637798,0.9498625862696776,0.8615240576798164,0.7475819470276959,0.8565425792374695,0.06615362474782326,45,0.9584065401485222,0.9520006287295557,0.9475798084613133,0.9596342949083113,0.9656422350138878,0.9566527014523182,0.006272746307763555
53.22753200531006,1.227596190001888,0.6934422492980957,0.1351772073017892,2000,2,1,log2,30,False,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 30, 'bootstrap': False}",0.8566904714505915,0.8866771559195332,0.9625805666054188,0.869159487202882,0.7602360021571718,0.8670687366671196,0.06485724717149409,5,0.9999995876449705,0.9999996229405473,0.99999931009129,0.9999999990776547,0.9999999989063603,0.9999997037321645,2.6431550258772775e-07
11.537715816497803,0.17257978949214872,0.20206799507141113,0.030973896183730396,1000,2,8,sqrt,50,True,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.8362756052529526,0.8556832299251073,0.9388247604080062,0.84650124010554,0.7319067075600315,0.8418383086503274,0.06593284035557476,87,0.9407053867750811,0.9313266746250922,0.9264708462738349,0.9419397446609229,0.9497192352952198,0.9380323775260301,0.008217427787096833
53.40073895454407,2.241496005087629,0.2666649341583252,0.027698350305753353,1500,20,8,0.6,20,True,"{'n_estimators': 1500, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_features': 0.6, 'max_depth': 20, 'bootstrap': True}",0.8186842064506687,0.8849363615628977,0.9469551737800266,0.8517886795431896,0.736781021049915,0.8478290884773395,0.06985657634382736,69,0.9454096249395326,0.9400091221509749,0.933884298456856,0.9483110375412657,0.9556806478683145,0.9446589461913888,0.0073904410568786825
10.475543928146362,0.4246514289251263,0.02585000991821289,0.008823387775643076,100,10,4,1.0,15,False,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 1.0, 'max_depth': 15, 'bootstrap': False}",0.7005537194851947,0.8672182612774342,0.9163530893134174,0.7866574504838023,0.6071411416176661,0.775584732435503,0.11165834960545157,98,0.9603646833203754,0.960535693327906,0.9538848789096064,0.9686207779282591,0.9686327328045687,0.9624077532581431,0.005615517362075233
79.78243584632874,1.4927953183451073,0.5034238338470459,0.11838709465884181,1500,2,2,0.4,,False,"{'n_estimators': 1500, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.4, 'max_depth': None, 'bootstrap': False}",0.852494752579203,0.8983179963855651,0.9632037139090853,0.8726997111492476,0.7574315116565058,0.8688295371359214,0.06703339165617483,2,0.9976628410122785,0.9973907487188455,0.9972476409297277,0.9979626734560167,0.9983008503346658,0.9977129508903069,0.0003823155019318009
184.0622169971466,4.124446413960486,0.40120906829833985,0.031276071229324624,2000,20,2,0.8,30,False,"{'n_estimators': 2000, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_features': 0.8, 'max_depth': 30, 'bootstrap': False}",0.8086460844125668,0.8962309274538662,0.9515544826172633,0.8536000116288642,0.7260542450662647,0.847217150235765,0.07680826376515386,72,0.9760883368240179,0.9726279917039087,0.9696770077145599,0.9772203434841711,0.978775578029376,0.9748778515512067,0.0032940995946081774
28.35220069885254,0.9318646081415972,0.3846639633178711,0.07535013628221025,1500,5,2,log2,50,False,"{'n_estimators': 1500, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 50, 'bootstrap': False}",0.8548327845267863,0.8840908419123162,0.9604817425404188,0.867692499816864,0.7588351715672618,0.8651866080727295,0.06459511113467822,9,0.9948909497399837,0.9941279904750883,0.9938756189966612,0.9952416085980076,0.9960334866193469,0.9948339308858175,0.0007778302854722258
67.5580719947815,1.5304412676876264,0.12910685539245606,0.027410919993494057,600,10,4,1.0,30,False,"{'n_estimators': 600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 1.0, 'max_depth': 30, 'bootstrap': False}",0.6992947636146141,0.8662807853622081,0.9159144169534122,0.7829297354042016,0.6063495356462661,0.7741538473961405,0.11173416438761638,99,0.9675729487036723,0.9645554205527251,0.9569750692699398,0.9697917530224512,0.9693296315352105,0.9656449646167999,0.004708374212255724
