mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11.996917295455933,0.6775391963866307,0.26497087478637693,0.024736241848615313,1500,10,1,log2,,True,"{'n_estimators': 1500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None, 'bootstrap': True}",0.8955577077495738,0.9652357737691771,0.8458565090938928,0.7371352163453377,0.6565915377180785,0.8200753489352121,0.1104896608496832,30,0.943008615317975,0.9386905063179865,0.9445552502748843,0.9562810832194802,0.9599598948543342,0.948499069996932,0.008170886906983685
6.939246654510498,0.3665447412378625,0.06310248374938965,0.004410758436023782,400,20,2,0.4,50,True,"{'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_features': 0.4, 'max_depth': 50, 'bootstrap': True}",0.8880396157011115,0.9742695987778347,0.8383253458198541,0.7353020810105302,0.6449972988797396,0.816186788037814,0.11531807895073304,42,0.9204709848492649,0.9149876069070995,0.9228059400770594,0.939386690479476,0.9438111032938004,0.9282924651213401,0.01124461408705406
30.062993574142457,1.4415270942575398,0.4686435699462891,0.04367397133016145,2000,2,1,log2,30,False,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 30, 'bootstrap': False}",0.9072037838399508,0.9730251091911682,0.8665900749898783,0.7519153487174693,0.6649261582159935,0.832732094990892,0.11051217487513824,2,0.9999996494360374,0.9999997773042298,0.9999998905989885,0.999999639453819,0.9999997055960207,0.999999732477819,9.304165144651814e-08
8.187753868103027,0.7917737166033724,0.15302186012268065,0.006920847276350139,1000,2,8,sqrt,50,True,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.8718410794115755,0.9592750868605923,0.8266804031564657,0.7201082453775408,0.6379780079547704,0.8031765645521889,0.11298221404207796,73,0.8929600373853153,0.8847595437407202,0.8954689315381577,0.9160156983533314,0.9216377837747626,0.9021683989584576,0.014167213362028308
34.8678482055664,2.344880158600025,0.22357501983642578,0.0059669918837031355,1500,20,8,0.6,20,True,"{'n_estimators': 1500, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_features': 0.6, 'max_depth': 20, 'bootstrap': True}",0.8598007986960534,0.9757161575704708,0.8298480855760068,0.7220278111913097,0.6205329380975304,0.8015851582262743,0.12134144936589504,75,0.9013777253582274,0.8970174533172829,0.9063625823195736,0.9245310311657051,0.9262093368868017,0.9110996258095181,0.012033025639403387
6.767118883132935,0.25145897604177664,0.016548824310302735,0.0012077130097921998,100,10,4,1.0,15,False,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 1.0, 'max_depth': 15, 'bootstrap': False}",0.7767243236303069,0.9615561728926809,0.7109401549530276,0.6109073332086705,0.45063987205056644,0.7021535713470504,0.1700074867436166,98,0.9417244111233042,0.9328678460495118,0.9464111135341506,0.9553484609648679,0.9551312567745653,0.9462966176892799,0.008499844756071085
51.34429755210876,2.5777956847405337,0.2985586166381836,0.041264760095118876,1500,2,2,0.4,,False,"{'n_estimators': 1500, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.4, 'max_depth': None, 'bootstrap': False}",0.8974334531309434,0.9795470676111189,0.8592998710396254,0.7464946979718554,0.6520392924357825,0.8269628764378651,0.11521033528385947,11,0.9967222293660233,0.9964994309457947,0.9966064837314055,0.9969762860672462,0.9977489816479449,0.996910682351683,0.0004481581428104977
112.51513643264771,5.3489361344614075,0.3319373607635498,0.05705118765327404,2000,20,2,0.8,30,False,"{'n_estimators': 2000, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_features': 0.8, 'max_depth': 30, 'bootstrap': False}",0.8583487129670483,0.9745630099172984,0.8088468757436578,0.7180358347977347,0.5935685726038951,0.7906726012059269,0.1287261750379469,88,0.9507135473468686,0.9531725299958644,0.9549241400981271,0.9663131294264858,0.9675853769836054,0.9585417447701904,0.007005396617498497
18.46039409637451,0.6169362022959132,0.2801562786102295,0.01654604978647133,1500,5,2,log2,50,False,"{'n_estimators': 1500, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 50, 'bootstrap': False}",0.901541380689517,0.9715651030699897,0.8642539227094179,0.7479961872938976,0.6614908838431136,0.8293694955211872,0.11086039746093779,8,0.9916008881069367,0.9910551724705727,0.9916115276760504,0.9930598954805155,0.9945012902514588,0.9923657547971068,0.0012580817623389915
42.471592330932616,2.656058984262841,0.08694210052490234,0.005689020682675576,600,10,4,1.0,30,False,"{'n_estimators': 600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 1.0, 'max_depth': 30, 'bootstrap': False}",0.7719522858697074,0.9615444498583183,0.70947639612575,0.6096877238202433,0.45039251625004684,0.7006106743848133,0.16978266774546164,99,0.9459029082398941,0.9405017526450775,0.9477355083685252,0.9554961871872145,0.9594504116667063,0.9498173536214836,0.006804150818790439
